masked_user,source_ip,destination_ip,action,resource,protocol,access_result,location,device_type,login_attempt_count,log_hour,day_of_week,month,time_diff_prev,user_activity_frequency,unique_actions,source_subnet,dest_subnet,resource_category,access_flag,protocol_HTTP,protocol_HTTPS,protocol_FTP,protocol_SSH,protocol_RDP,device_desktop,device_mobile,device_tablet,location_count,session_duration,event_count_session,session_complexity
user_7230,172.16.166.197,172.16.162.180,logout,/resource/36,SSH,failure,London,desktop,4,15,Friday,8,1101,14,2,172.16,172.16,private,0,0,0,0,1,0,1,0,0,27,2350,20,6
user_8805,172.16.218.95,172.16.158.112,login,/resource/6,SSH,success,New York,desktop,3,10,Friday,6,3487,24,1,172.16,172.16,public,1,0,0,0,1,0,1,0,0,43,373,15,2
user_5688,172.16.58.76,172.16.173.160,access,/resource/18,HTTPS,success,Mumbai,mobile,7,15,Sunday,4,2503,9,2,172.16,172.16,private,1,0,1,0,0,0,0,1,0,87,2285,18,5
user_1043,172.16.140.238,172.16.235.18,access,/resource/94,HTTPS,failure,São Paulo,tablet,7,9,Friday,4,591,25,1,172.16,172.16,public,0,0,1,0,0,0,0,0,1,71,1121,7,2
user_9831,172.16.51.228,172.16.96.199,login,/resource/36,HTTPS,failure,São Paulo,desktop,1,18,Monday,7,2739,48,3,172.16,172.16,admin,0,0,1,0,0,0,1,0,0,61,740,12,3
user_2099,172.16.226.70,172.16.177.1,login,/resource/50,SSH,success,New York,tablet,7,15,Sunday,7,697,21,1,172.16,172.16,admin,1,0,0,0,1,0,0,0,1,33,3581,11,4
user_7889,172.16.164.25,172.16.225.46,access,/resource/93,HTTPS,failure,New York,mobile,7,16,Sunday,2,237,7,3,172.16,172.16,admin,0,0,1,0,0,0,0,1,0,97,3338,8,8
user_9524,172.16.80.63,172.16.203.58,login,/resource/13,SSH,failure,Mumbai,mobile,9,10,Friday,5,2320,29,4,172.16,172.16,admin,0,0,0,0,1,0,0,1,0,51,565,5,2
user_1669,172.16.106.42,172.16.106.132,upload,/resource/64,HTTP,failure,New York,mobile,2,17,Monday,1,311,24,2,172.16,172.16,private,0,1,0,0,0,0,0,1,0,84,1305,2,5
user_5045,172.16.223.39,172.16.70.248,logout,/resource/79,HTTP,success,Berlin,tablet,8,14,Tuesday,10,1976,17,2,172.16,172.16,public,1,1,0,0,0,0,0,0,1,32,1844,9,8
user_8604,172.16.228.232,172.16.246.233,upload,/resource/14,SSH,success,Sydney,mobile,9,10,Tuesday,7,86,50,2,172.16,172.16,private,1,0,0,0,1,0,0,1,0,82,1490,5,6
user_1322,172.16.130.224,172.16.181.41,logout,/resource/2,HTTPS,failure,Berlin,tablet,5,16,Sunday,12,1777,40,3,172.16,172.16,admin,0,0,1,0,0,0,0,0,1,43,3258,20,5
user_2883,172.16.242.216,172.16.52.113,logout,/resource/86,SSH,success,Mumbai,tablet,6,12,Friday,12,1845,6,4,172.16,172.16,admin,1,0,0,0,1,0,0,0,1,84,613,20,9
user_4324,172.16.16.203,172.16.141.248,access,/resource/68,SSH,failure,Sydney,tablet,1,11,Monday,3,1870,17,3,172.16,172.16,public,0,0,0,0,1,0,0,0,1,43,2714,5,3
user_5486,172.16.54.5,172.16.203.151,upload,/resource/18,SSH,success,London,mobile,1,17,Saturday,5,485,29,3,172.16,172.16,private,1,0,0,0,1,0,0,1,0,98,1261,2,8
user_2717,172.16.185.1,172.16.189.244,upload,/resource/93,HTTPS,success,London,desktop,10,9,Wednesday,7,1635,13,2,172.16,172.16,admin,1,0,1,0,0,0,1,0,0,49,3195,9,4
user_7061,172.16.206.111,172.16.247.104,login,/resource/17,HTTPS,failure,Sydney,mobile,2,16,Tuesday,7,2606,23,1,172.16,172.16,admin,0,0,1,0,0,0,0,1,0,49,840,15,4
user_8115,172.16.96.76,172.16.202.45,logout,/resource/54,SSH,success,Mumbai,mobile,4,17,Saturday,5,914,2,4,172.16,172.16,public,1,0,0,0,1,0,0,1,0,96,2496,7,3
user_8268,172.16.197.78,172.16.38.99,logout,/resource/52,HTTP,failure,New York,tablet,8,13,Sunday,5,3418,5,2,172.16,172.16,private,0,1,0,0,0,0,0,0,1,55,374,11,10
user_4313,172.16.59.11,172.16.140.182,logout,/resource/20,HTTP,success,Berlin,desktop,6,17,Monday,9,3246,7,3,172.16,172.16,admin,1,1,0,0,0,0,1,0,0,81,1765,9,1
user_3214,172.16.127.233,172.16.180.244,access,/resource/42,HTTP,failure,Tokyo,desktop,1,10,Tuesday,3,1417,39,3,172.16,172.16,public,0,1,0,0,0,0,1,0,0,83,1534,1,9
user_7039,172.16.235.244,172.16.145.174,login,/resource/52,HTTPS,success,Tokyo,desktop,10,17,Friday,12,2890,9,2,172.16,172.16,public,1,0,1,0,0,0,1,0,0,47,2139,11,10
user_1742,172.16.203.113,172.16.100.127,upload,/resource/81,SSH,success,São Paulo,tablet,9,15,Monday,12,1356,43,2,172.16,172.16,private,1,0,0,0,1,0,0,0,1,63,2055,2,2
user_7573,172.16.196.110,172.16.156.162,logout,/resource/37,SSH,success,Mumbai,tablet,10,12,Tuesday,6,3183,25,4,172.16,172.16,private,1,0,0,0,1,0,0,0,1,63,1215,15,8
user_4931,172.16.36.29,172.16.236.232,logout,/resource/56,HTTP,failure,Berlin,tablet,7,16,Monday,11,2212,9,3,172.16,172.16,private,0,1,0,0,0,0,0,0,1,28,3359,16,5
user_3297,172.16.169.170,172.16.18.171,logout,/resource/68,HTTP,failure,London,desktop,3,13,Thursday,1,3285,28,1,172.16,172.16,admin,0,1,0,0,0,0,1,0,0,59,331,9,5
user_4022,172.16.44.25,172.16.166.101,login,/resource/66,SSH,failure,Mumbai,desktop,7,13,Sunday,7,2861,31,4,172.16,172.16,public,0,0,0,0,1,0,1,0,0,86,2355,18,3
user_7636,172.16.40.151,172.16.145.109,access,/resource/23,HTTP,failure,Mumbai,mobile,5,13,Thursday,6,613,9,1,172.16,172.16,public,0,1,0,0,0,0,0,1,0,59,1235,14,7
user_6027,172.16.45.139,172.16.222.133,access,/resource/54,SSH,success,Sydney,mobile,1,9,Saturday,12,1498,28,4,172.16,172.16,private,1,0,0,0,1,0,0,1,0,27,1283,16,2
user_5762,172.16.20.46,172.16.71.179,logout,/resource/44,HTTP,failure,Tokyo,desktop,1,12,Sunday,3,1880,14,2,172.16,172.16,admin,0,1,0,0,0,0,1,0,0,20,419,1,4
user_5467,172.16.68.198,172.16.6.218,logout,/resource/96,HTTPS,success,Tokyo,desktop,1,11,Saturday,3,487,32,2,172.16,172.16,admin,1,0,1,0,0,0,1,0,0,77,3288,18,5
user_1336,172.16.83.247,172.16.225.57,logout,/resource/3,HTTPS,failure,Berlin,tablet,1,13,Tuesday,10,2122,1,3,172.16,172.16,admin,0,0,1,0,0,0,0,0,1,24,1454,8,3
user_9833,172.16.234.88,172.16.176.68,logout,/resource/12,HTTP,success,Berlin,desktop,8,15,Thursday,11,1391,14,4,172.16,172.16,private,1,1,0,0,0,0,1,0,0,91,850,16,7
user_9867,172.16.138.246,172.16.214.83,upload,/resource/50,HTTPS,failure,Mumbai,tablet,1,17,Saturday,9,347,20,2,172.16,172.16,public,0,0,1,0,0,0,0,0,1,81,1211,2,4
user_3029,172.16.170.155,172.16.108.241,upload,/resource/74,HTTP,success,New York,desktop,8,9,Thursday,4,1411,17,4,172.16,172.16,private,1,1,0,0,0,0,1,0,0,43,340,18,4
user_3962,172.16.199.7,172.16.46.45,login,/resource/55,SSH,failure,Tokyo,tablet,7,11,Saturday,7,1740,23,4,172.16,172.16,admin,0,0,0,0,1,0,0,0,1,57,1922,7,7
user_6748,172.16.104.230,172.16.109.178,login,/resource/45,SSH,success,Tokyo,tablet,3,11,Saturday,3,2802,20,4,172.16,172.16,public,1,0,0,0,1,0,0,0,1,32,2626,13,7
user_5435,172.16.13.248,172.16.52.251,access,/resource/44,HTTP,success,Mumbai,mobile,7,12,Saturday,10,3050,37,2,172.16,172.16,admin,1,1,0,0,0,0,0,1,0,23,403,14,6
user_5061,172.16.227.122,172.16.211.154,login,/resource/12,SSH,failure,London,desktop,6,13,Thursday,10,462,43,2,172.16,172.16,public,0,0,0,0,1,0,1,0,0,90,1815,7,5
user_2811,172.16.232.236,172.16.112.231,login,/resource/20,HTTP,failure,London,tablet,8,16,Thursday,7,2094,22,3,172.16,172.16,public,0,1,0,0,0,0,0,0,1,39,2044,9,2
user_2763,172.16.0.227,172.16.146.167,logout,/resource/6,SSH,failure,São Paulo,tablet,2,16,Thursday,8,3253,34,1,172.16,172.16,admin,0,0,0,0,1,0,0,0,1,84,3021,13,2
user_9661,172.16.154.171,172.16.184.49,upload,/resource/38,HTTPS,success,New York,mobile,2,12,Tuesday,2,1182,45,1,172.16,172.16,private,1,0,1,0,0,0,0,1,0,71,156,13,9
user_8761,172.16.59.49,172.16.201.147,login,/resource/49,SSH,failure,Berlin,tablet,1,16,Sunday,9,823,23,1,172.16,172.16,public,0,0,0,0,1,0,0,0,1,69,1806,6,2
user_6631,172.16.58.121,172.16.72.10,logout,/resource/59,HTTP,failure,Mumbai,mobile,10,14,Saturday,7,2177,16,3,172.16,172.16,admin,0,1,0,0,0,0,0,1,0,79,3459,17,7
user_6873,172.16.90.180,172.16.134.83,logout,/resource/37,HTTPS,failure,Mumbai,desktop,10,15,Wednesday,6,2312,5,1,172.16,172.16,admin,0,0,1,0,0,0,1,0,0,89,2550,17,9
user_6214,172.16.73.53,172.16.200.182,access,/resource/71,HTTPS,failure,Mumbai,desktop,6,10,Tuesday,3,1282,49,1,172.16,172.16,public,0,0,1,0,0,0,1,0,0,73,1745,7,1
user_1033,172.16.137.141,172.16.253.183,logout,/resource/10,HTTPS,success,São Paulo,desktop,4,9,Wednesday,3,509,34,4,172.16,172.16,private,1,0,1,0,0,0,1,0,0,27,1671,3,6
user_3944,172.16.96.61,172.16.61.98,logout,/resource/72,HTTPS,success,Sydney,mobile,6,14,Friday,6,3430,22,4,172.16,172.16,admin,1,0,1,0,0,0,0,1,0,28,2814,2,2
user_1428,172.16.33.172,172.16.241.20,logout,/resource/28,HTTP,success,Sydney,mobile,4,12,Friday,1,3024,31,2,172.16,172.16,private,1,1,0,0,0,0,0,1,0,99,2831,16,6
user_8890,172.16.145.151,172.16.94.123,access,/resource/1,SSH,failure,London,tablet,5,17,Wednesday,6,845,17,2,172.16,172.16,public,0,0,0,0,1,0,0,0,1,70,3262,7,1
user_7226,172.16.164.95,172.16.137.237,logout,/resource/50,HTTPS,failure,New York,tablet,6,17,Monday,12,3220,26,1,172.16,172.16,public,0,0,1,0,0,0,0,0,1,32,741,12,1
user_7269,172.16.131.138,172.16.214.254,logout,/resource/87,HTTP,failure,New York,desktop,2,16,Tuesday,1,1857,27,4,172.16,172.16,private,0,1,0,0,0,0,1,0,0,86,1112,6,1
user_9774,172.16.125.44,172.16.252.225,upload,/resource/17,HTTP,success,São Paulo,mobile,3,11,Friday,12,977,46,4,172.16,172.16,private,1,1,0,0,0,0,0,1,0,85,627,15,10
user_3323,172.16.173.115,172.16.45.203,access,/resource/41,HTTP,success,Berlin,tablet,5,12,Tuesday,2,243,6,4,172.16,172.16,public,1,1,0,0,0,0,0,0,1,60,1563,9,9
user_3506,172.16.81.74,172.16.45.248,access,/resource/22,HTTP,success,New York,mobile,7,12,Sunday,12,138,25,1,172.16,172.16,admin,1,1,0,0,0,0,0,1,0,87,353,1,2
user_1216,172.16.184.253,172.16.220.72,access,/resource/35,HTTP,failure,London,mobile,6,13,Monday,7,516,25,3,172.16,172.16,private,0,1,0,0,0,0,0,1,0,53,2240,1,4
user_5832,172.16.25.35,172.16.255.174,access,/resource/93,HTTP,failure,Tokyo,desktop,1,17,Tuesday,5,2746,41,4,172.16,172.16,admin,0,1,0,0,0,0,1,0,0,77,2155,15,6
user_4788,172.16.108.125,172.16.139.45,access,/resource/30,SSH,success,Berlin,desktop,10,11,Friday,8,1465,9,3,172.16,172.16,admin,1,0,0,0,1,0,1,0,0,55,1077,12,9
user_9574,172.16.160.216,172.16.73.76,login,/resource/18,HTTPS,failure,Mumbai,desktop,9,11,Sunday,11,75,18,1,172.16,172.16,public,0,0,1,0,0,0,1,0,0,100,1120,14,9
user_4383,172.16.144.227,172.16.98.154,access,/resource/79,HTTPS,success,New York,mobile,1,12,Thursday,3,2777,23,4,172.16,172.16,admin,1,0,1,0,0,0,0,1,0,58,403,1,7
user_8522,172.16.9.77,172.16.186.203,logout,/resource/75,HTTP,success,Sydney,tablet,8,13,Tuesday,7,2877,17,3,172.16,172.16,public,1,1,0,0,0,0,0,0,1,27,280,7,1
user_8138,172.16.99.37,172.16.241.105,upload,/resource/28,HTTP,success,Tokyo,tablet,6,13,Thursday,12,2714,27,3,172.16,172.16,private,1,1,0,0,0,0,0,0,1,52,2726,17,6
user_4406,172.16.207.52,172.16.100.207,access,/resource/26,SSH,success,Berlin,desktop,10,14,Sunday,7,1157,1,4,172.16,172.16,public,1,0,0,0,1,0,1,0,0,90,2593,15,3
user_5885,172.16.219.210,172.16.110.128,login,/resource/4,HTTPS,failure,Mumbai,mobile,8,15,Thursday,5,903,47,4,172.16,172.16,public,0,0,1,0,0,0,0,1,0,41,979,5,1
user_8867,172.16.24.250,172.16.5.218,upload,/resource/47,SSH,success,Berlin,tablet,7,18,Monday,3,1320,2,2,172.16,172.16,public,1,0,0,0,1,0,0,0,1,76,1118,3,10
user_1283,172.16.138.102,172.16.213.231,access,/resource/80,HTTPS,failure,Berlin,tablet,8,18,Friday,3,3001,3,2,172.16,172.16,admin,0,0,1,0,0,0,0,0,1,31,2195,18,7
user_8444,172.16.217.12,172.16.126.232,upload,/resource/76,HTTPS,failure,Sydney,desktop,3,14,Wednesday,4,718,20,4,172.16,172.16,public,0,0,1,0,0,0,1,0,0,21,2202,10,9
user_6486,172.16.66.112,172.16.221.206,login,/resource/100,HTTPS,failure,Sydney,tablet,4,13,Monday,9,2505,17,3,172.16,172.16,admin,0,0,1,0,0,0,0,0,1,88,860,6,7
user_5688,172.16.142.65,172.16.138.237,logout,/resource/31,SSH,success,São Paulo,desktop,1,9,Saturday,9,2140,35,4,172.16,172.16,public,1,0,0,0,1,0,1,0,0,79,572,17,4
user_4449,172.16.54.119,172.16.63.247,access,/resource/82,HTTP,success,São Paulo,mobile,5,18,Wednesday,2,1200,1,2,172.16,172.16,admin,1,1,0,0,0,0,0,1,0,81,934,12,10
user_7425,172.16.237.192,172.16.74.240,upload,/resource/52,SSH,success,São Paulo,tablet,3,12,Wednesday,12,2092,33,4,172.16,172.16,private,1,0,0,0,1,0,0,0,1,96,2227,11,7
user_7683,172.16.216.13,172.16.196.33,upload,/resource/5,HTTP,failure,São Paulo,tablet,4,9,Sunday,1,2272,31,4,172.16,172.16,private,0,1,0,0,0,0,0,0,1,44,1800,8,3
user_5017,172.16.221.12,172.16.33.21,logout,/resource/39,HTTP,success,São Paulo,tablet,8,17,Monday,9,2574,33,2,172.16,172.16,public,1,1,0,0,0,0,0,0,1,42,2588,12,10
user_3169,172.16.164.133,172.16.124.228,access,/resource/63,HTTPS,success,Berlin,tablet,3,16,Monday,12,2526,37,3,172.16,172.16,private,1,0,1,0,0,0,0,0,1,24,62,14,1
user_8527,172.16.3.235,172.16.246.244,logout,/resource/74,HTTPS,success,Berlin,tablet,9,13,Friday,3,296,19,4,172.16,172.16,public,1,0,1,0,0,0,0,0,1,33,127,13,8
user_3454,172.16.76.81,172.16.191.7,upload,/resource/60,SSH,success,São Paulo,desktop,8,16,Wednesday,11,1106,33,4,172.16,172.16,public,1,0,0,0,1,0,1,0,0,75,2257,10,1
user_2141,172.16.181.146,172.16.211.154,logout,/resource/69,SSH,success,London,desktop,4,17,Wednesday,12,658,27,1,172.16,172.16,public,1,0,0,0,1,0,1,0,0,80,3242,11,10
user_7572,172.16.254.23,172.16.143.81,access,/resource/60,SSH,success,Sydney,tablet,3,14,Tuesday,7,1022,48,4,172.16,172.16,private,1,0,0,0,1,0,0,0,1,69,1112,17,9
user_5203,172.16.246.95,172.16.235.221,logout,/resource/86,HTTP,failure,Berlin,mobile,10,15,Sunday,6,2919,46,1,172.16,172.16,private,0,1,0,0,0,0,0,1,0,90,2437,14,4
user_4471,172.16.135.39,172.16.156.63,login,/resource/23,SSH,failure,London,tablet,1,10,Tuesday,4,206,31,2,172.16,172.16,public,0,0,0,0,1,0,0,0,1,72,2144,20,8
user_2604,172.16.64.121,172.16.253.81,upload,/resource/88,HTTPS,failure,Sydney,mobile,2,13,Saturday,4,228,25,3,172.16,172.16,private,0,0,1,0,0,0,0,1,0,20,2066,9,7
user_5021,172.16.229.120,172.16.217.197,login,/resource/52,HTTPS,success,Tokyo,desktop,5,16,Tuesday,4,3348,31,2,172.16,172.16,admin,1,0,1,0,0,0,1,0,0,63,2678,13,6
user_8256,172.16.22.109,172.16.132.230,logout,/resource/35,SSH,success,São Paulo,desktop,5,12,Sunday,1,752,2,3,172.16,172.16,public,1,0,0,0,1,0,1,0,0,37,3504,20,8
user_1095,172.16.44.118,172.16.120.44,upload,/resource/87,HTTPS,success,São Paulo,mobile,1,13,Sunday,8,3240,9,3,172.16,172.16,private,1,0,1,0,0,0,0,1,0,86,3360,6,6
user_6234,172.16.43.75,172.16.187.80,login,/resource/60,HTTP,success,Sydney,tablet,1,9,Saturday,9,2693,40,4,172.16,172.16,private,1,1,0,0,0,0,0,0,1,49,932,8,9
user_6291,172.16.73.26,172.16.212.170,login,/resource/71,SSH,failure,Berlin,mobile,7,14,Friday,8,1139,23,2,172.16,172.16,public,0,0,0,0,1,0,0,1,0,21,510,13,6
user_5355,172.16.161.167,172.16.231.207,logout,/resource/52,SSH,failure,Sydney,desktop,1,14,Tuesday,10,2024,31,3,172.16,172.16,public,0,0,0,0,1,0,1,0,0,31,2332,5,5
user_9223,172.16.179.124,172.16.159.216,logout,/resource/44,HTTP,success,Sydney,tablet,9,15,Friday,11,510,20,3,172.16,172.16,admin,1,1,0,0,0,0,0,0,1,44,2986,19,8
user_7851,172.16.174.38,172.16.147.205,logout,/resource/28,HTTP,success,São Paulo,mobile,4,13,Tuesday,4,2695,27,3,172.16,172.16,admin,1,1,0,0,0,0,0,1,0,93,3200,8,9
user_3968,172.16.124.186,172.16.147.6,upload,/resource/58,HTTPS,failure,London,desktop,2,17,Sunday,6,527,43,1,172.16,172.16,private,0,0,1,0,0,0,1,0,0,52,2010,7,6
user_5476,172.16.189.86,172.16.241.6,logout,/resource/98,HTTP,failure,São Paulo,tablet,10,17,Monday,12,2286,26,2,172.16,172.16,public,0,1,0,0,0,0,0,0,1,20,1040,16,5
user_9739,172.16.204.122,172.16.185.240,logout,/resource/15,HTTPS,failure,Berlin,mobile,1,17,Tuesday,9,1832,10,3,172.16,172.16,private,0,0,1,0,0,0,0,1,0,73,2010,18,3
user_7534,172.16.130.85,172.16.238.244,access,/resource/39,HTTPS,success,Sydney,tablet,8,13,Saturday,9,2386,43,2,172.16,172.16,public,1,0,1,0,0,0,0,0,1,41,1604,6,10
user_8570,172.16.86.171,172.16.241.128,login,/resource/91,HTTPS,success,New York,desktop,7,16,Monday,12,2879,50,2,172.16,172.16,admin,1,0,1,0,0,0,1,0,0,88,646,16,7
user_2552,172.16.40.235,172.16.111.104,access,/resource/3,SSH,success,Sydney,mobile,9,14,Friday,11,1934,3,4,172.16,172.16,admin,1,0,0,0,1,0,0,1,0,26,3192,14,4
user_2981,172.16.103.68,172.16.211.147,logout,/resource/28,HTTP,success,São Paulo,desktop,7,11,Sunday,2,136,42,1,172.16,172.16,admin,1,1,0,0,0,0,1,0,0,79,198,5,9
user_3996,172.16.10.249,172.16.72.236,access,/resource/95,HTTP,success,Sydney,tablet,1,17,Tuesday,5,1934,22,1,172.16,172.16,private,1,1,0,0,0,0,0,0,1,62,169,7,3
user_3967,172.16.6.93,172.16.162.223,upload,/resource/94,SSH,failure,Sydney,mobile,2,14,Sunday,5,1302,14,3,172.16,172.16,public,0,0,0,0,1,0,0,1,0,43,1041,18,7
user_3385,172.16.154.7,172.16.111.44,upload,/resource/31,HTTPS,failure,Mumbai,tablet,2,11,Saturday,7,3572,15,3,172.16,172.16,private,0,0,1,0,0,0,0,0,1,25,3094,16,4
user_4329,172.16.220.9,172.16.177.58,logout,/resource/78,SSH,failure,Tokyo,tablet,8,17,Saturday,2,718,42,3,172.16,172.16,admin,0,0,0,0,1,0,0,0,1,61,864,19,4
user_5654,172.16.41.253,172.16.116.64,upload,/resource/44,SSH,success,São Paulo,desktop,3,15,Sunday,2,989,1,1,172.16,172.16,public,1,0,0,0,1,0,1,0,0,68,1616,17,1
user_2477,172.16.159.131,172.16.243.226,logout,/resource/29,HTTP,success,Mumbai,tablet,2,11,Thursday,7,1322,25,2,172.16,172.16,private,1,1,0,0,0,0,0,0,1,34,3023,9,5
user_2739,172.16.167.251,172.16.2.126,upload,/resource/10,HTTP,success,London,tablet,5,13,Saturday,11,946,13,4,172.16,172.16,private,1,1,0,0,0,0,0,0,1,34,1234,12,9
user_3931,172.16.250.3,172.16.231.194,login,/resource/23,HTTPS,failure,Tokyo,tablet,10,11,Friday,7,1500,28,1,172.16,172.16,public,0,0,1,0,0,0,0,0,1,79,718,4,3
user_3559,172.16.116.193,172.16.29.183,upload,/resource/51,HTTP,success,Berlin,desktop,7,17,Wednesday,12,2207,48,3,172.16,172.16,public,1,1,0,0,0,0,1,0,0,68,3561,16,1
user_9363,172.16.9.70,172.16.73.229,upload,/resource/64,SSH,failure,New York,mobile,3,17,Monday,5,2330,1,2,172.16,172.16,private,0,0,0,0,1,0,0,1,0,73,3076,9,3
user_5274,172.16.36.245,172.16.125.56,logout,/resource/43,SSH,success,Mumbai,desktop,10,11,Wednesday,6,3213,33,3,172.16,172.16,private,1,0,0,0,1,0,1,0,0,96,2483,12,2
user_4969,172.16.37.80,172.16.115.33,login,/resource/10,SSH,success,London,tablet,9,12,Wednesday,10,1843,30,1,172.16,172.16,private,1,0,0,0,1,0,0,0,1,56,3454,17,1
user_1778,172.16.169.107,172.16.12.147,logout,/resource/76,HTTPS,success,São Paulo,mobile,5,15,Monday,8,2607,1,1,172.16,172.16,private,1,0,1,0,0,0,0,1,0,71,569,5,10
user_1910,172.16.82.181,172.16.4.168,access,/resource/37,SSH,success,São Paulo,desktop,5,12,Friday,3,3444,18,4,172.16,172.16,public,1,0,0,0,1,0,1,0,0,81,2893,4,7
user_6075,172.16.151.170,172.16.98.206,upload,/resource/81,HTTPS,success,New York,tablet,4,10,Sunday,9,2417,40,3,172.16,172.16,admin,1,0,1,0,0,0,0,0,1,66,3366,16,6
user_5445,172.16.179.1,172.16.212.200,login,/resource/23,HTTP,failure,London,tablet,8,14,Sunday,7,2262,7,4,172.16,172.16,private,0,1,0,0,0,0,0,0,1,92,2053,8,8
user_6800,172.16.4.9,172.16.83.192,access,/resource/89,SSH,success,Tokyo,tablet,5,15,Friday,7,1031,12,4,172.16,172.16,private,1,0,0,0,1,0,0,0,1,60,2406,10,8
user_4031,172.16.239.209,172.16.55.117,logout,/resource/40,HTTPS,success,New York,mobile,2,18,Sunday,7,164,5,3,172.16,172.16,admin,1,0,1,0,0,0,0,1,0,91,876,14,8
user_1230,172.16.246.248,172.16.185.22,login,/resource/92,HTTPS,failure,London,desktop,3,9,Saturday,1,891,20,3,172.16,172.16,admin,0,0,1,0,0,0,1,0,0,87,2822,3,3
user_3574,172.16.142.136,172.16.165.171,logout,/resource/69,SSH,failure,Tokyo,tablet,1,11,Monday,2,1814,8,2,172.16,172.16,private,0,0,0,0,1,0,0,0,1,51,459,9,4
user_6355,172.16.197.198,172.16.44.94,access,/resource/17,HTTPS,failure,São Paulo,desktop,5,10,Saturday,10,259,15,2,172.16,172.16,admin,0,0,1,0,0,0,1,0,0,67,2244,12,9
user_8741,172.16.64.159,172.16.154.170,upload,/resource/35,HTTPS,failure,Sydney,mobile,3,18,Monday,7,2678,41,2,172.16,172.16,public,0,0,1,0,0,0,0,1,0,34,1867,9,7
user_4171,172.16.63.175,172.16.65.237,access,/resource/69,HTTPS,failure,Mumbai,tablet,8,15,Wednesday,6,1663,47,1,172.16,172.16,private,0,0,1,0,0,0,0,0,1,58,765,4,4
user_6041,172.16.172.122,172.16.183.199,upload,/resource/76,SSH,failure,New York,tablet,1,13,Friday,11,894,3,1,172.16,172.16,private,0,0,0,0,1,0,0,0,1,44,2886,17,6
user_9203,172.16.56.132,172.16.168.127,upload,/resource/100,SSH,failure,São Paulo,tablet,2,11,Monday,3,2504,18,2,172.16,172.16,public,0,0,0,0,1,0,0,0,1,61,1029,9,5
user_9032,172.16.186.206,172.16.97.52,logout,/resource/62,HTTP,success,Tokyo,mobile,7,14,Sunday,9,3475,39,2,172.16,172.16,private,1,1,0,0,0,0,0,1,0,91,605,18,6
user_5987,172.16.69.243,172.16.69.42,login,/resource/31,HTTPS,success,New York,tablet,9,17,Saturday,5,1807,21,4,172.16,172.16,admin,1,0,1,0,0,0,0,0,1,67,1906,9,7
user_1198,172.16.216.196,172.16.224.48,login,/resource/90,SSH,success,Berlin,tablet,6,14,Friday,2,2097,27,4,172.16,172.16,private,1,0,0,0,1,0,0,0,1,29,1959,6,10
user_3660,172.16.198.245,172.16.144.216,access,/resource/4,HTTP,failure,Tokyo,tablet,6,9,Saturday,6,3083,23,4,172.16,172.16,public,0,1,0,0,0,0,0,0,1,83,2959,13,9
user_8701,172.16.129.119,172.16.150.115,logout,/resource/36,SSH,success,London,mobile,3,15,Friday,6,215,25,1,172.16,172.16,private,1,0,0,0,1,0,0,1,0,67,3362,3,1
user_6465,172.16.210.73,172.16.192.1,upload,/resource/23,HTTPS,failure,New York,desktop,6,10,Monday,4,2042,2,3,172.16,172.16,public,0,0,1,0,0,0,1,0,0,79,932,2,1
user_4225,172.16.242.217,172.16.9.215,logout,/resource/94,SSH,failure,Mumbai,mobile,4,12,Tuesday,1,2910,3,3,172.16,172.16,admin,0,0,0,0,1,0,0,1,0,55,1093,4,7
user_6285,172.16.23.252,172.16.106.49,access,/resource/10,HTTP,failure,Mumbai,desktop,1,9,Saturday,6,455,19,1,172.16,172.16,public,0,1,0,0,0,0,1,0,0,43,1222,16,10
user_3500,172.16.167.148,172.16.192.98,login,/resource/9,HTTPS,failure,Sydney,desktop,7,13,Thursday,11,1236,3,2,172.16,172.16,admin,0,0,1,0,0,0,1,0,0,71,3023,7,3
user_3174,172.16.204.103,172.16.66.165,upload,/resource/1,HTTP,success,São Paulo,desktop,5,11,Thursday,2,3578,34,2,172.16,172.16,admin,1,1,0,0,0,0,1,0,0,96,3252,14,3
user_6350,172.16.6.248,172.16.50.11,login,/resource/45,HTTP,failure,New York,desktop,2,9,Wednesday,8,2527,21,2,172.16,172.16,admin,0,1,0,0,0,0,1,0,0,48,681,12,9
user_4218,172.16.39.65,172.16.22.63,upload,/resource/98,HTTPS,success,São Paulo,mobile,1,14,Friday,1,3332,6,2,172.16,172.16,public,1,0,1,0,0,0,0,1,0,82,1169,3,2
user_6656,172.16.169.46,172.16.233.225,login,/resource/76,HTTP,failure,São Paulo,tablet,5,12,Saturday,6,512,16,1,172.16,172.16,private,0,1,0,0,0,0,0,0,1,100,2385,8,8
user_2029,172.16.47.72,172.16.43.162,login,/resource/100,SSH,failure,Sydney,tablet,9,13,Saturday,6,3528,43,3,172.16,172.16,private,0,0,0,0,1,0,0,0,1,93,1778,3,2
user_5838,172.16.137.248,172.16.115.210,access,/resource/77,HTTP,success,São Paulo,tablet,5,17,Sunday,6,1080,34,2,172.16,172.16,private,1,1,0,0,0,0,0,0,1,80,2148,11,5
user_5543,172.16.5.132,172.16.6.25,upload,/resource/22,HTTPS,success,Sydney,mobile,8,13,Saturday,10,2706,40,2,172.16,172.16,private,1,0,1,0,0,0,0,1,0,88,2749,18,2
