masked_user,source_ip,destination_ip,action,resource,protocol,access_result,location,device_type,login_attempt_count,log_hour,day_of_week,month,time_diff_prev,user_activity_frequency,unique_actions,source_subnet,dest_subnet,resource_category,access_flag,protocol_HTTP,protocol_HTTPS,protocol_FTP,protocol_SSH,protocol_RDP,device_desktop,device_mobile,device_tablet,location_count,session_duration,event_count_session,session_complexity
-1,-1,-1,3,18,2,1,5,1,7,18,0,3,3320,18,3,0,0,0,1,0,0,0,1,0,0,1,0,89,3060,5,3
-1,-1,-1,3,25,2,1,4,0,7,13,5,7,2826,29,1,0,0,1,1,0,0,0,1,0,1,0,0,97,2927,11,9
1963,-1,-1,0,74,2,1,0,1,1,13,4,4,1962,2,4,0,0,1,1,0,0,0,1,0,0,1,0,73,1302,15,6
-1,-1,-1,0,-1,-1,0,-1,0,40,2,6,11,10,82,4,-1,-1,-1,0,0,0,1,0,0,1,0,0,10,25,22,9
-1,-1,-1,-1,-1,-1,0,-1,0,41,3,0,8,1,54,4,-1,-1,-1,0,0,0,1,0,0,1,0,0,10,50,15,6
308,-1,-1,0,70,2,0,6,2,6,11,6,3,295,11,2,0,0,1,0,0,0,0,1,0,0,0,1,90,3554,5,2
-1,-1,-1,0,26,1,1,6,0,9,11,6,8,587,11,4,0,0,2,1,0,1,0,0,0,1,0,0,93,375,10,3
892,-1,-1,0,50,0,0,4,2,4,11,1,4,792,38,4,0,0,0,0,1,0,0,0,0,0,0,1,66,2281,10,5
167,-1,-1,1,96,2,0,1,0,1,13,3,2,1022,35,1,0,0,0,0,0,0,0,1,0,1,0,0,37,948,15,10
-1,-1,-1,0,91,0,1,6,2,7,12,2,2,1049,50,3,0,0,0,1,1,0,0,0,0,0,0,1,83,1065,2,7
-1,-1,-1,0,-1,-1,0,-1,0,32,3,6,4,8,82,4,-1,-1,-1,0,0,0,1,0,0,1,0,0,8,26,24,8
501,-1,-1,3,36,0,1,1,1,6,14,0,4,2163,50,3,0,0,2,1,1,0,0,0,0,0,1,0,37,1906,14,3
372,-1,-1,0,-1,-1,0,-1,0,30,2,3,2,3,44,4,-1,-1,-1,0,0,0,1,0,0,1,0,0,8,20,29,9
-1,-1,-1,3,13,0,0,6,0,2,13,6,1,396,38,1,0,0,1,0,1,0,0,0,0,1,0,0,90,1204,19,1
1742,-1,-1,1,80,2,1,5,2,2,10,3,10,540,6,2,0,0,2,1,0,0,0,1,0,0,0,1,88,2481,12,2
-1,-1,-1,-1,-1,-1,0,-1,0,50,4,4,1,4,47,3,-1,-1,-1,0,0,0,1,0,0,1,0,0,5,25,21,7
1491,-1,-1,0,50,0,0,1,0,6,11,0,9,3522,24,3,0,0,2,0,1,0,0,0,0,1,0,0,96,3393,2,10
-1,-1,-1,-1,-1,-1,0,-1,0,27,4,0,3,2,66,4,-1,-1,-1,0,0,0,1,0,0,1,0,0,4,53,13,10
2389,-1,-1,2,5,1,1,0,0,1,12,2,3,753,26,4,0,0,1,1,0,1,0,0,0,1,0,0,54,1292,2,6
1858,-1,-1,3,27,0,1,4,2,10,9,4,1,1370,7,2,0,0,0,1,1,0,0,0,0,0,0,1,100,2903,2,4
-1,-1,-1,1,41,1,0,6,1,2,15,6,1,3523,35,4,0,0,2,0,0,1,0,0,0,0,1,0,66,3226,4,2
-1,-1,-1,0,11,0,0,5,0,9,16,2,4,1883,30,4,0,0,1,0,1,0,0,0,0,1,0,0,56,1764,1,5
-1,-1,-1,3,32,0,1,6,2,4,16,3,3,2122,42,1,0,0,1,1,1,0,0,0,0,0,0,1,60,1780,11,4
-1,-1,-1,0,43,2,0,6,1,2,13,5,5,2836,27,1,0,0,0,0,0,0,0,1,0,0,1,0,29,1841,3,7
-1,-1,-1,0,85,1,0,4,0,10,9,0,10,2063,20,2,0,0,1,0,0,1,0,0,0,1,0,0,33,1458,6,7
-1,-1,-1,3,65,0,0,5,2,5,10,3,6,1111,22,2,0,0,2,0,1,0,0,0,0,0,0,1,56,1277,18,8
-1,-1,-1,2,24,1,1,4,1,4,17,3,7,196,46,4,0,0,1,1,0,1,0,0,0,0,1,0,40,1416,1,1
-1,-1,-1,3,0,0,0,2,2,5,16,0,3,2887,24,3,0,0,0,0,1,0,0,0,0,0,0,1,92,2272,9,3
1786,-1,-1,2,89,0,0,4,0,5,17,3,7,246,15,4,0,0,1,0,1,0,0,0,0,1,0,0,73,571,17,4
-1,-1,-1,-1,-1,-1,0,-1,0,49,3,4,3,7,93,3,-1,-1,-1,0,0,0,1,0,0,1,0,0,6,24,15,10
-1,-1,-1,3,56,2,0,0,2,7,12,1,0,1836,30,4,0,0,0,0,0,0,0,1,0,0,0,1,23,482,4,5
-1,-1,-1,-1,-1,-1,0,-1,0,41,1,2,3,10,45,3,-1,-1,-1,0,0,0,1,0,0,1,0,0,7,28,24,5
2504,-1,-1,0,80,1,1,1,1,3,17,0,10,2369,41,4,0,0,0,1,0,1,0,0,0,0,1,0,60,1724,10,10
-1,-1,1783,1,24,1,1,5,2,7,18,0,2,754,7,3,0,0,1,1,0,1,0,0,0,0,0,1,69,1560,7,1
-1,-1,-1,2,30,1,1,0,2,1,18,4,10,750,18,2,0,0,0,1,0,1,0,0,0,0,0,1,61,857,9,8
-1,-1,-1,3,50,2,1,4,0,6,11,4,2,2475,46,2,0,0,1,1,0,0,0,1,0,1,0,0,51,383,11,10
-1,-1,-1,0,-1,-1,0,-1,0,44,1,4,5,7,69,4,-1,-1,-1,0,0,0,1,0,0,1,0,0,8,36,30,10
-1,-1,-1,-1,-1,-1,0,-1,0,49,4,2,9,1,70,4,-1,-1,-1,0,0,0,1,0,0,1,0,0,8,32,20,10
1510,-1,-1,0,36,2,0,3,1,5,9,3,5,2343,43,1,0,0,0,0,0,0,0,1,0,0,1,0,56,219,14,7
-1,-1,-1,1,33,2,1,6,1,2,13,6,9,3354,17,2,0,0,1,1,0,0,0,1,0,0,1,0,60,716,6,4
1151,-1,-1,1,99,2,1,0,0,7,14,1,9,2267,30,4,0,0,2,1,0,0,0,1,0,1,0,0,49,848,12,5
565,-1,-1,2,58,0,0,6,0,9,16,4,11,807,23,4,0,0,1,0,1,0,0,0,0,1,0,0,86,106,12,2
1314,-1,-1,1,29,2,0,5,2,4,18,2,0,3586,33,3,0,0,2,0,0,0,0,1,0,0,0,1,75,2463,5,6
1760,-1,-1,1,15,0,0,6,0,10,15,0,8,1659,50,1,0,0,2,0,1,0,0,0,0,1,0,0,75,795,6,2
1272,-1,-1,0,-1,-1,0,-1,0,27,4,5,10,6,87,3,-1,-1,-1,0,0,0,1,0,0,1,0,0,2,49,25,5
-1,-1,-1,1,69,2,1,3,0,2,9,0,5,3157,6,3,0,0,0,1,0,0,0,1,0,1,0,0,72,2781,19,9
1379,-1,-1,-1,-1,-1,0,-1,0,23,4,6,7,10,59,4,-1,-1,-1,0,0,0,1,0,0,1,0,0,7,32,22,7
-1,-1,-1,3,76,2,1,6,1,4,17,4,9,2799,27,1,0,0,0,1,0,0,0,1,0,0,1,0,39,963,8,7
-1,-1,-1,3,48,1,1,6,1,2,10,2,10,2726,14,2,0,0,0,1,0,1,0,0,0,0,1,0,73,738,10,4
-1,-1,-1,0,-1,-1,0,-1,0,45,4,2,3,9,70,4,-1,-1,-1,0,0,0,1,0,0,1,0,0,1,58,15,9
-1,-1,-1,1,51,0,1,3,0,7,11,2,4,2465,22,1,0,0,2,1,1,0,0,0,0,1,0,0,63,2684,19,4
-1,-1,-1,-1,-1,-1,0,-1,0,38,2,2,6,6,55,3,-1,-1,-1,0,0,0,1,0,0,1,0,0,9,47,25,6
-1,-1,-1,2,46,0,0,6,2,1,11,4,1,2711,8,1,0,0,2,0,1,0,0,0,0,0,0,1,38,538,7,8
-1,-1,-1,-1,-1,-1,0,-1,0,24,3,6,7,8,59,3,-1,-1,-1,0,0,0,1,0,0,1,0,0,8,11,26,5
1894,-1,-1,0,-1,-1,0,-1,0,28,1,3,1,7,50,4,-1,-1,-1,0,0,0,1,0,0,1,0,0,3,11,29,10
2631,-1,-1,0,38,1,0,0,1,5,14,3,11,1196,7,3,0,0,1,0,0,1,0,0,0,0,1,0,75,1101,9,10
-1,-1,-1,-1,-1,-1,0,-1,0,23,1,5,4,5,85,3,-1,-1,-1,0,0,0,1,0,0,1,0,0,1,60,21,5
662,-1,-1,2,3,1,1,5,1,2,10,2,4,2005,34,3,0,0,2,1,0,1,0,0,0,0,1,0,50,1644,11,6
374,-1,-1,0,98,0,1,3,2,6,18,1,4,920,8,4,0,0,2,1,1,0,0,0,0,0,0,1,45,1671,10,8
-1,-1,-1,2,0,0,1,2,1,9,13,3,0,354,22,3,0,0,0,1,1,0,0,0,0,0,1,0,54,813,3,7
2216,-1,-1,3,47,1,0,4,0,8,15,0,4,2925,33,4,0,0,2,0,0,1,0,0,0,1,0,0,21,199,17,6
-1,-1,-1,3,87,1,0,0,2,10,17,1,5,3063,9,1,0,0,0,0,0,1,0,0,0,0,0,1,32,3481,12,3
-1,-1,-1,0,92,0,0,1,1,3,12,0,10,274,12,2,0,0,0,0,1,0,0,0,0,0,1,0,72,1904,14,2
-1,-1,-1,1,64,1,0,3,2,9,16,1,10,1074,32,4,0,0,1,0,0,1,0,0,0,0,0,1,48,3589,8,2
-1,-1,-1,2,59,1,1,5,2,9,16,6,0,2827,4,2,0,0,0,1,0,1,0,0,0,0,0,1,94,2068,6,3
-1,-1,-1,1,80,1,0,1,1,3,9,4,5,795,16,3,0,0,1,0,0,1,0,0,0,0,1,0,92,2975,7,10
2073,-1,-1,0,28,0,1,1,1,8,15,1,8,469,10,4,0,0,1,1,1,0,0,0,0,0,1,0,78,1521,13,9
-1,-1,-1,-1,-1,-1,0,-1,0,24,2,5,3,1,49,3,-1,-1,-1,0,0,0,1,0,0,1,0,0,8,29,28,9
-1,-1,2602,2,79,1,1,6,2,6,9,4,3,3410,41,1,0,0,1,1,0,1,0,0,0,0,0,1,63,1041,20,8
-1,-1,-1,0,-1,-1,0,-1,0,22,2,2,1,6,91,3,-1,-1,-1,0,0,0,1,0,0,1,0,0,1,52,30,10
-1,-1,-1,3,11,2,1,5,1,7,18,1,10,1725,50,3,0,0,2,1,0,0,0,1,0,0,1,0,97,45,20,2
-1,2546,-1,3,11,2,0,6,0,3,12,1,4,2546,43,4,0,0,0,0,0,0,0,1,0,1,0,0,22,1185,19,2
-1,-1,-1,3,38,0,1,3,0,4,12,2,8,1083,1,3,0,0,1,1,1,0,0,0,0,1,0,0,38,2222,11,6
2300,-1,-1,1,57,2,0,3,2,4,12,2,11,1796,21,1,0,0,0,0,0,0,0,1,0,0,0,1,52,370,17,2
-1,-1,-1,2,57,1,0,0,2,2,12,3,7,414,30,4,0,0,1,0,0,1,0,0,0,0,0,1,24,542,10,4
478,-1,-1,-1,-1,-1,0,-1,0,39,1,4,10,3,60,3,-1,-1,-1,0,0,0,1,0,0,1,0,0,7,57,25,7
-1,-1,-1,0,-1,-1,0,-1,0,47,2,4,10,9,53,4,-1,-1,-1,0,0,0,1,0,0,1,0,0,3,51,26,8
2123,-1,-1,1,15,0,0,6,0,2,15,4,10,858,2,2,0,0,1,0,1,0,0,0,0,1,0,0,41,3099,9,9
-1,-1,-1,1,12,2,1,6,2,1,11,6,4,188,29,4,0,0,2,1,0,0,0,1,0,0,0,1,34,1076,8,6
-1,-1,-1,2,83,0,1,5,0,4,17,6,0,3340,10,2,0,0,0,1,1,0,0,0,0,1,0,0,55,784,17,8
2010,-1,2102,1,23,2,1,4,2,6,15,6,0,1747,46,3,0,0,1,1,0,0,0,1,0,0,0,1,60,559,14,2
-1,-1,-1,-1,-1,-1,0,-1,0,30,1,4,4,10,74,3,-1,-1,-1,0,0,0,1,0,0,1,0,0,1,46,17,9
-1,-1,-1,2,60,2,0,3,1,10,11,6,3,3386,45,4,0,0,0,0,0,0,0,1,0,0,1,0,41,1100,14,10
1948,-1,-1,2,26,0,1,4,2,3,12,4,4,3529,34,2,0,0,1,1,1,0,0,0,0,0,0,1,67,930,10,10
-1,-1,-1,3,2,2,0,0,1,3,13,1,10,2909,11,1,0,0,1,0,0,0,0,1,0,0,1,0,45,3478,9,9
-1,-1,-1,1,81,2,1,1,0,5,18,0,0,1408,32,3,0,0,1,1,0,0,0,1,0,1,0,0,41,2431,16,10
1601,-1,-1,1,42,1,1,2,0,1,14,2,10,1375,50,4,0,0,1,1,0,1,0,0,0,1,0,0,55,1262,12,2
-1,-1,-1,3,14,1,0,1,0,9,13,4,4,3333,27,4,0,0,2,0,0,1,0,0,0,1,0,0,44,791,17,2
-1,-1,-1,1,90,0,1,4,1,5,12,3,10,3436,25,4,0,0,1,1,1,0,0,0,0,0,1,0,24,3171,16,6
-1,-1,-1,3,90,2,0,5,0,3,12,2,5,1960,23,1,0,0,0,0,0,0,0,1,0,1,0,0,76,2742,17,3
-1,-1,-1,1,91,2,0,5,1,2,15,2,2,1442,38,3,0,0,0,0,0,0,0,1,0,0,1,0,26,386,2,2
-1,-1,-1,3,22,2,1,3,1,6,14,1,1,794,41,3,0,0,0,1,0,0,0,1,0,0,1,0,70,2254,8,5
-1,-1,727,2,7,2,0,6,0,8,15,1,0,187,17,3,0,0,2,0,0,0,0,1,0,1,0,0,83,1636,2,3
-1,-1,-1,1,16,0,1,5,1,4,10,6,4,1805,4,1,0,0,2,1,1,0,0,0,0,0,1,0,49,1486,12,4
-1,-1,-1,0,35,1,0,0,0,6,11,0,10,3300,47,1,0,0,1,0,0,1,0,0,0,1,0,0,24,3585,7,4
-1,-1,-1,0,87,2,1,1,1,7,18,2,10,317,27,1,0,0,2,1,0,0,0,1,0,0,1,0,53,2323,12,4
-1,-1,-1,-1,-1,-1,0,-1,0,36,1,5,1,10,86,4,-1,-1,-1,0,0,0,1,0,0,1,0,0,1,33,15,8
-1,-1,-1,3,90,0,1,1,0,9,15,4,2,3055,6,3,0,0,0,1,1,0,0,0,0,1,0,0,22,1634,15,1
2450,-1,-1,3,89,1,0,3,0,7,11,1,11,997,39,4,0,0,1,0,0,1,0,0,0,1,0,0,94,2139,4,2
58,-1,-1,1,95,0,0,3,2,2,15,4,9,1600,27,2,0,0,2,0,1,0,0,0,0,0,0,1,93,659,13,4
2481,-1,-1,1,92,1,0,3,0,8,18,0,4,2041,17,2,0,0,0,0,0,1,0,0,0,1,0,0,41,842,11,8
-1,-1,-1,0,98,2,1,6,2,9,16,6,7,378,24,3,0,0,0,1,0,0,0,1,0,0,0,1,30,1410,7,1
-1,-1,-1,1,7,1,0,0,2,3,10,5,7,3255,33,2,0,0,1,0,0,1,0,0,0,0,0,1,93,1338,11,10
-1,-1,-1,1,68,0,1,6,1,7,14,2,6,1058,5,2,0,0,2,1,1,0,0,0,0,0,1,0,79,2052,8,3
-1,-1,-1,1,41,1,0,6,0,4,9,5,11,959,29,2,0,0,1,0,0,1,0,0,0,1,0,0,82,2764,20,4
1473,-1,-1,-1,-1,-1,0,-1,0,38,3,1,6,3,75,4,-1,-1,-1,0,0,0,1,0,0,1,0,0,6,45,20,10
-1,-1,-1,1,84,0,0,2,2,1,15,4,3,1038,15,4,0,0,1,0,1,0,0,0,0,0,0,1,58,2898,17,4
-1,-1,-1,0,32,2,0,1,1,1,10,0,5,3302,23,1,0,0,1,0,0,0,0,1,0,0,1,0,40,3215,20,1
-1,-1,-1,-1,-1,-1,0,-1,0,29,2,1,3,2,93,4,-1,-1,-1,0,0,0,1,0,0,1,0,0,9,15,21,10
-1,-1,-1,-1,-1,-1,0,-1,0,34,3,5,1,1,89,3,-1,-1,-1,0,0,0,1,0,0,1,0,0,1,42,10,6
-1,-1,-1,3,56,2,0,4,1,10,17,0,1,3105,34,4,0,0,1,0,0,0,0,1,0,0,1,0,23,1720,3,7
-1,-1,-1,2,98,0,1,5,0,1,13,1,11,1646,33,3,0,0,0,1,1,0,0,0,0,1,0,0,42,199,11,9
-1,-1,-1,-1,-1,-1,0,-1,0,30,4,3,3,6,66,4,-1,-1,-1,0,0,0,1,0,0,1,0,0,10,50,18,6
974,-1,-1,1,58,0,1,3,2,7,9,1,0,2650,9,3,0,0,2,1,1,0,0,0,0,0,0,1,41,1208,2,4
-1,-1,-1,-1,-1,-1,0,-1,0,21,2,6,7,9,75,3,-1,-1,-1,0,0,0,1,0,0,1,0,0,8,49,11,10
-1,-1,-1,2,14,2,0,0,1,9,13,2,4,3127,28,1,0,0,0,0,0,0,0,1,0,0,1,0,76,1997,11,5
-1,-1,-1,1,27,1,1,0,0,4,11,3,6,2035,1,3,0,0,1,1,0,1,0,0,0,1,0,0,60,158,10,3
1979,-1,-1,3,15,0,1,0,1,10,11,2,4,1075,31,4,0,0,2,1,1,0,0,0,0,0,1,0,97,1871,18,8
713,-1,-1,0,59,2,1,6,2,4,11,5,11,1494,49,2,0,0,1,1,0,0,0,1,0,0,0,1,82,2920,8,10
-1,-1,-1,3,66,0,1,1,2,5,9,6,1,990,2,4,0,0,0,1,1,0,0,0,0,0,0,1,22,3002,3,1
-1,-1,-1,0,0,1,0,4,1,10,14,1,2,1134,14,2,0,0,2,0,0,1,0,0,0,0,1,0,44,2355,17,5
204,-1,1862,3,50,0,0,4,2,6,12,0,2,3442,30,2,0,0,2,0,1,0,0,0,0,0,0,1,61,2736,14,2
-1,-1,-1,2,81,0,0,0,2,3,13,1,5,1566,21,1,0,0,2,0,1,0,0,0,0,0,0,1,67,1711,4,4
-1,-1,-1,1,19,2,0,2,1,5,14,6,11,1320,46,1,0,0,0,0,0,0,0,1,0,0,1,0,75,3099,14,4
-1,-1,-1,3,20,2,0,3,1,5,12,1,8,925,21,1,0,0,0,0,0,0,0,1,0,0,1,0,44,1892,17,5
-1,-1,-1,2,32,2,1,6,0,10,14,1,6,2225,3,3,0,0,1,1,0,0,0,1,0,1,0,0,98,720,14,6
1340,-1,-1,-1,-1,-1,0,-1,0,34,3,3,4,3,79,4,-1,-1,-1,0,0,0,1,0,0,1,0,0,4,36,16,7
-1,-1,-1,0,51,0,1,0,0,1,11,0,3,3147,50,1,0,0,2,1,1,0,0,0,0,1,0,0,24,1167,10,4
-1,-1,-1,3,24,1,0,1,1,4,11,3,2,852,30,1,0,0,1,0,0,1,0,0,0,0,1,0,64,3183,11,8
300,-1,-1,1,32,0,0,0,0,8,11,6,3,3372,22,1,0,0,1,0,1,0,0,0,0,1,0,0,85,926,10,10
1876,-1,-1,2,16,0,1,0,1,9,15,6,10,2465,1,1,0,0,0,1,1,0,0,0,0,0,1,0,35,3582,8,1
-1,-1,-1,0,-1,-1,0,-1,0,21,4,2,2,6,92,3,-1,-1,-1,0,0,0,1,0,0,1,0,0,3,33,23,7
586,-1,-1,2,49,2,0,3,0,3,18,3,9,3284,41,2,0,0,2,0,0,0,0,1,0,1,0,0,45,3400,12,6
2365,-1,-1,0,63,0,1,0,0,2,9,2,5,166,37,2,0,0,2,1,1,0,0,0,0,1,0,0,45,3103,9,9
-1,-1,-1,0,-1,-1,0,-1,0,27,1,5,9,4,73,3,-1,-1,-1,0,0,0,1,0,0,1,0,0,2,48,23,7
2235,-1,-1,-1,-1,-1,0,-1,0,32,1,4,0,7,56,4,-1,-1,-1,0,0,0,1,0,0,1,0,0,9,27,14,7
-1,-1,-1,0,0,1,0,2,2,9,18,0,10,3025,3,1,0,0,1,0,0,1,0,0,0,0,0,1,22,305,17,5
-1,-1,-1,1,48,0,0,0,0,4,14,0,0,1664,33,4,0,0,2,0,1,0,0,0,0,1,0,0,80,1954,19,8
-1,-1,-1,0,52,0,0,1,2,3,15,3,10,1561,24,1,0,0,1,0,1,0,0,0,0,0,0,1,55,3087,7,4
-1,-1,-1,1,32,0,1,4,2,2,18,2,1,1978,1,3,0,0,2,1,1,0,0,0,0,0,0,1,22,176,18,3
721,-1,-1,0,-1,-1,0,-1,0,45,1,5,0,6,50,3,-1,-1,-1,0,0,0,1,0,0,1,0,0,7,41,18,8
1219,-1,-1,0,6,0,0,3,2,6,12,3,0,3230,14,3,0,0,0,0,1,0,0,0,0,0,0,1,47,1325,7,3
-1,-1,-1,0,6,1,0,2,2,5,15,3,9,2724,14,1,0,0,0,0,0,1,0,0,0,0,0,1,93,2324,17,5
18,-1,-1,-1,-1,-1,0,-1,0,37,1,0,10,2,42,3,-1,-1,-1,0,0,0,1,0,0,1,0,0,5,53,14,9
-1,-1,-1,0,99,0,1,2,1,2,16,0,9,1571,10,4,0,0,0,1,1,0,0,0,0,0,1,0,47,463,11,9
1892,-1,-1,0,38,2,1,4,2,1,12,6,4,465,44,2,0,0,0,1,0,0,0,1,0,0,0,1,68,2688,4,6
-1,-1,-1,-1,-1,-1,0,-1,0,50,4,3,4,10,81,4,-1,-1,-1,0,0,0,1,0,0,1,0,0,7,40,28,6
1038,-1,-1,0,52,1,1,1,0,10,18,3,2,2077,50,3,0,0,0,1,0,1,0,0,0,1,0,0,42,110,3,4
-1,-1,-1,2,95,2,0,4,0,1,11,5,3,2324,25,2,0,0,0,0,0,0,0,1,0,1,0,0,45,2987,5,2
-1,-1,-1,1,69,1,0,1,1,2,12,1,6,3543,26,1,0,0,0,0,0,1,0,0,0,0,1,0,28,1854,11,2
-1,-1,-1,3,96,2,0,2,1,8,11,6,8,2917,50,2,0,0,1,0,0,0,0,1,0,0,1,0,24,1875,16,9
-1,-1,-1,3,24,1,0,0,0,6,9,5,5,104,50,4,0,0,0,0,0,1,0,0,0,1,0,0,98,2159,5,7
1138,-1,-1,1,73,0,1,1,2,3,15,0,6,1317,37,3,0,0,1,1,1,0,0,0,0,0,0,1,100,715,7,6
751,-1,-1,1,24,1,0,3,1,1,9,5,6,2802,23,2,0,0,2,0,0,1,0,0,0,0,1,0,77,3595,6,8
-1,-1,-1,3,31,0,1,1,0,2,14,4,6,2627,22,1,0,0,0,1,1,0,0,0,0,1,0,0,46,2219,6,6
325,-1,-1,3,50,1,0,5,2,1,10,4,8,2072,18,1,0,0,2,0,0,1,0,0,0,0,0,1,55,590,20,10
-1,-1,-1,-1,-1,-1,0,-1,0,26,4,4,4,4,69,3,-1,-1,-1,0,0,0,1,0,0,1,0,0,7,40,27,6
2340,-1,-1,3,6,0,0,4,0,5,13,1,11,1514,18,2,0,0,1,0,1,0,0,0,0,1,0,0,69,740,17,7
140,-1,-1,2,30,1,0,4,1,5,13,4,6,1228,33,3,0,0,0,0,0,1,0,0,0,0,1,0,42,2641,17,10
-1,-1,-1,1,29,2,0,4,2,1,18,4,1,2070,43,2,0,0,0,0,0,0,0,1,0,0,0,1,22,1449,10,2
1489,-1,-1,0,-1,-1,0,-1,0,46,3,6,1,6,49,4,-1,-1,-1,0,0,0,1,0,0,1,0,0,7,31,16,9
-1,-1,1470,3,83,2,1,5,0,5,14,2,1,2762,23,4,0,0,0,1,0,0,0,1,0,1,0,0,46,552,4,9
-1,-1,-1,1,54,2,0,0,1,5,16,0,2,1942,10,2,0,0,1,0,0,0,0,1,0,0,1,0,81,3139,19,4
-1,-1,-1,-1,-1,-1,0,-1,0,47,1,0,5,8,59,3,-1,-1,-1,0,0,0,1,0,0,1,0,0,5,16,30,9
-1,-1,-1,2,2,1,1,4,0,5,18,1,6,1731,15,3,0,0,1,1,0,1,0,0,0,1,0,0,37,2978,13,10
-1,-1,-1,0,82,1,1,1,1,1,11,5,9,2535,37,3,0,0,1,1,0,1,0,0,0,0,1,0,59,3302,9,9
-1,-1,-1,2,62,1,0,0,1,6,18,4,4,919,43,4,0,0,2,0,0,1,0,0,0,0,1,0,92,1250,17,9
628,-1,-1,2,53,1,1,1,2,2,15,3,3,3298,25,2,0,0,0,1,0,1,0,0,0,0,0,1,36,3305,2,10
1469,-1,-1,1,56,1,1,2,1,5,11,4,6,2166,13,4,0,0,1,1,0,1,0,0,0,0,1,0,35,2721,7,3
-1,-1,-1,-1,-1,-1,0,-1,0,34,2,0,10,3,80,4,-1,-1,-1,0,0,0,1,0,0,1,0,0,3,42,14,9
-1,-1,-1,1,49,0,0,2,2,3,14,4,6,2470,27,3,0,0,0,0,1,0,0,0,0,0,0,1,59,1458,3,3
420,-1,-1,0,-1,-1,0,-1,0,48,3,0,7,9,55,4,-1,-1,-1,0,0,0,1,0,0,1,0,0,3,29,10,6
-1,-1,-1,3,79,1,0,1,2,2,17,1,0,3454,33,3,0,0,0,0,0,1,0,0,0,0,0,1,31,2817,11,3
1304,-1,-1,1,56,0,0,5,1,1,12,4,11,441,45,4,0,0,0,0,1,0,0,0,0,0,1,0,36,705,5,10
-1,-1,-1,0,95,0,0,1,2,6,10,2,10,512,7,1,0,0,1,0,1,0,0,0,0,0,0,1,48,302,10,2
-1,-1,-1,2,45,2,0,2,1,6,11,2,0,1848,49,4,0,0,0,0,0,0,0,1,0,0,1,0,34,2938,15,8
-1,-1,-1,3,78,1,0,4,2,2,9,4,1,1970,26,1,0,0,2,0,0,1,0,0,0,0,0,1,75,3137,12,4
-1,-1,-1,1,90,2,0,4,2,2,13,1,6,3193,45,4,0,0,1,0,0,0,0,1,0,0,0,1,99,861,2,8
-1,-1,-1,1,68,0,1,1,2,4,14,4,11,2548,37,3,0,0,0,1,1,0,0,0,0,0,0,1,33,1666,16,3
2026,-1,-1,1,97,2,0,3,0,4,14,5,10,1829,11,3,0,0,2,0,0,0,0,1,0,1,0,0,81,3026,7,3
1589,-1,-1,3,25,0,0,1,2,5,14,4,2,1728,9,2,0,0,1,0,1,0,0,0,0,0,0,1,42,792,7,4
-1,-1,-1,-1,-1,-1,0,-1,0,22,1,6,6,10,63,4,-1,-1,-1,0,0,0,1,0,0,1,0,0,3,49,30,5
-1,-1,-1,2,21,1,0,5,2,6,12,5,9,1689,7,2,0,0,0,0,0,1,0,0,0,0,0,1,42,2480,1,3
-1,-1,-1,2,8,0,0,3,2,6,16,1,4,1430,29,1,0,0,0,0,1,0,0,0,0,0,0,1,53,3161,14,2
-1,-1,-1,2,54,1,1,1,1,1,12,6,10,2932,35,2,0,0,2,1,0,1,0,0,0,0,1,0,99,288,2,2
765,-1,-1,-1,-1,-1,0,-1,0,29,4,5,6,8,80,4,-1,-1,-1,0,0,0,1,0,0,1,0,0,10,29,18,5
-1,2575,-1,3,25,1,1,4,1,4,13,1,5,345,15,1,0,0,2,1,0,1,0,0,0,0,1,0,94,3007,12,9
165,-1,-1,0,25,2,1,3,2,3,16,5,6,934,41,1,0,0,0,1,0,0,0,1,0,0,0,1,28,524,15,9
1507,-1,-1,0,-1,-1,0,-1,0,41,2,1,3,9,71,4,-1,-1,-1,0,0,0,1,0,0,1,0,0,7,14,23,10
-1,-1,-1,3,57,0,1,6,0,5,9,2,9,2878,22,2,0,0,2,1,1,0,0,0,0,1,0,0,80,2539,19,6
-1,-1,-1,-1,-1,-1,0,-1,0,40,2,6,2,5,73,3,-1,-1,-1,0,0,0,1,0,0,1,0,0,8,31,23,9
2146,-1,-1,3,60,1,1,4,2,3,11,1,11,1846,3,4,0,0,2,1,0,1,0,0,0,0,0,1,39,206,11,7
-1,-1,-1,-1,-1,-1,0,-1,0,35,4,3,8,1,94,3,-1,-1,-1,0,0,0,1,0,0,1,0,0,3,16,23,9
-1,-1,-1,-1,-1,-1,0,-1,0,49,1,2,1,10,92,4,-1,-1,-1,0,0,0,1,0,0,1,0,0,5,37,20,5
-1,-1,-1,2,1,0,1,4,1,9,13,3,6,2192,3,3,0,0,2,1,1,0,0,0,0,0,1,0,83,1520,6,2
-1,-1,-1,0,-1,-1,0,-1,0,34,1,1,11,8,59,3,-1,-1,-1,0,0,0,1,0,0,1,0,0,2,33,22,6
306,-1,-1,2,21,0,1,6,0,9,18,0,2,2713,49,1,0,0,0,1,1,0,0,0,0,1,0,0,57,2525,5,4
660,-1,-1,3,45,1,0,6,2,7,15,2,6,2186,7,2,0,0,0,0,0,1,0,0,0,0,0,1,38,2464,9,3
