masked_user,source_ip,destination_ip,action,resource,protocol,access_result,location,device_type,login_attempt_count,log_hour,day_of_week,month,time_diff_prev,user_activity_frequency,unique_actions,source_subnet,dest_subnet,resource_category,access_flag,protocol_HTTP,protocol_HTTPS,protocol_FTP,protocol_SSH,protocol_RDP,device_desktop,device_mobile,device_tablet,location_count,session_duration,event_count_session,session_complexity
1037,2769,2346,3,36,0,0,4,1,6,18,4,2,3297,34,2,0,0,0,0,1,0,0,0,0,0,1,0,58,2136,4,4
1689,568,1590,2,45,0,1,5,0,5,10,3,4,3162,21,3,0,0,1,1,1,0,0,0,0,1,0,0,58,3284,16,6
2170,1329,19,0,70,1,1,6,2,5,11,1,8,1333,3,4,0,0,2,1,0,1,0,0,0,0,0,1,36,1536,2,8
1725,981,1065,1,15,0,1,5,1,8,17,3,11,522,41,1,0,0,2,1,1,0,0,0,0,0,1,0,51,2226,5,7
2059,319,180,1,31,2,0,3,2,8,14,4,8,1053,4,1,0,0,1,0,0,0,0,1,0,0,0,1,22,79,12,3
2451,1154,1905,3,64,0,0,2,0,10,18,5,1,1297,32,4,0,0,1,0,1,0,0,0,0,1,0,0,25,1552,15,10
312,433,22,3,23,0,0,1,0,5,16,2,5,95,14,3,0,0,0,0,1,0,0,0,0,1,0,0,89,2881,20,5
996,701,947,3,23,0,1,1,2,6,9,1,7,2208,17,4,0,0,1,1,1,0,0,0,0,0,0,1,100,3450,11,4
502,2479,1577,2,11,2,1,2,2,7,10,0,3,141,42,3,0,0,0,1,0,0,0,1,0,0,0,1,31,1784,12,5
1875,1093,2914,3,57,2,1,2,0,4,11,4,3,1819,21,3,0,0,1,1,0,0,0,1,0,1,0,0,45,1732,3,6
966,1452,446,0,10,2,0,5,1,2,11,6,7,2238,22,2,0,0,1,0,0,0,0,1,0,0,1,0,93,1127,15,10
621,2376,1107,0,47,1,1,1,1,5,10,2,0,1950,26,4,0,0,0,1,0,1,0,0,0,0,1,0,24,3595,12,2
867,1416,1917,2,10,1,0,5,2,8,13,1,5,538,13,3,0,0,0,0,0,1,0,0,0,0,0,1,41,1038,11,2
2260,85,2623,3,91,2,1,3,1,6,14,3,11,2052,11,1,0,0,2,1,0,0,0,1,0,0,1,0,33,159,5,5
1922,93,3029,2,8,2,0,5,2,1,17,1,11,1383,33,2,0,0,1,0,0,0,0,1,0,0,0,1,53,3165,10,8
1809,887,873,2,30,2,0,1,0,4,15,0,10,1101,14,2,0,0,1,0,0,0,0,1,0,1,0,0,27,2350,20,6
2287,1572,811,1,56,2,1,3,0,3,10,0,8,3487,24,1,0,0,2,1,0,0,0,1,0,1,0,0,43,373,15,2
1396,2527,1009,0,10,1,1,2,1,7,15,3,6,2503,9,2,0,0,1,1,0,1,0,0,0,0,1,0,87,2285,18,5
13,561,1853,0,94,1,0,5,2,7,9,0,6,591,25,1,0,0,2,0,0,1,0,0,0,0,0,1,71,1121,7,2
2595,2437,3036,1,30,1,0,5,0,1,18,1,9,2739,48,3,0,0,0,0,0,1,0,0,0,1,0,0,61,740,12,3
318,1673,1050,1,46,2,1,3,2,7,15,3,9,697,21,1,0,0,0,1,0,0,0,1,0,0,0,1,33,3581,11,4
2018,864,1720,0,93,1,0,3,1,7,16,3,4,237,7,3,0,0,0,0,0,1,0,0,0,0,1,0,97,3338,8,8
2498,2822,1422,1,5,2,0,2,1,9,10,0,7,2320,29,4,0,0,0,0,0,0,0,1,0,0,1,0,51,565,5,2
194,112,101,3,61,0,0,3,1,2,17,1,0,311,24,2,0,0,1,0,1,0,0,0,0,0,1,0,84,1305,2,5
1196,1636,2732,2,77,0,1,0,2,8,14,5,1,1976,17,2,0,0,2,1,1,0,0,0,0,0,0,1,32,1844,9,8
2223,1698,2004,3,6,2,1,4,1,9,10,5,9,86,50,2,0,0,1,1,0,0,0,1,0,0,1,0,82,1490,5,6
86,423,1131,2,12,1,0,0,2,5,16,3,3,1777,40,3,0,0,0,0,0,1,0,0,0,0,0,1,43,3258,20,5
558,1907,2510,2,85,2,1,2,2,6,12,0,3,1845,6,4,0,0,0,1,0,0,0,1,0,0,0,1,84,613,20,9
984,799,610,0,65,2,0,4,2,1,11,1,5,1870,17,3,0,0,2,0,0,0,0,1,0,0,0,1,43,2714,5,3
1342,2480,1412,3,10,2,1,1,1,1,17,2,7,485,29,3,0,0,1,1,0,0,0,1,0,0,1,0,98,1261,2,8
508,1142,1217,3,93,1,1,1,0,10,9,6,9,1635,13,2,0,0,0,1,0,1,0,0,0,1,0,0,49,3195,9,4
1762,1406,2008,1,9,1,0,4,1,2,16,5,9,2606,23,1,0,0,0,0,0,1,0,0,0,0,1,0,49,840,15,4
2082,3023,1406,2,50,2,1,2,1,4,17,2,7,914,2,4,0,0,2,1,0,0,0,1,0,0,1,0,96,2496,7,3
2127,1273,2314,2,48,0,0,3,2,8,13,3,7,3418,5,2,0,0,1,0,1,0,0,0,0,0,0,1,55,374,11,10
979,2529,591,2,13,0,1,0,0,6,17,1,11,3246,7,3,0,0,0,1,1,0,0,0,0,1,0,0,81,1765,9,1
667,369,1117,0,37,0,0,6,0,1,10,5,5,1417,39,3,0,0,2,0,1,0,0,0,0,1,0,0,83,1534,1,9
1760,1811,655,1,48,1,1,6,0,10,17,0,3,2890,9,2,0,0,2,1,0,1,0,0,0,1,0,0,47,2139,11,10
219,1371,25,3,80,2,1,5,2,9,15,1,3,1356,43,2,0,0,1,1,0,0,0,1,0,0,0,1,63,2055,2,2
1914,1258,794,2,31,2,1,2,2,10,12,5,8,3183,25,4,0,0,1,1,0,0,0,1,0,0,0,1,63,1215,15,8
1166,2241,1868,2,52,0,0,0,2,7,16,1,2,2212,9,3,0,0,1,0,1,0,0,0,0,0,0,1,28,3359,16,5
690,928,1098,2,65,0,0,1,0,3,13,4,0,3285,28,1,0,0,0,0,1,0,0,0,0,1,0,0,59,331,9,5
903,2345,917,1,63,2,0,2,0,7,13,3,9,2861,31,4,0,0,2,0,0,0,0,1,0,1,0,0,86,2355,18,3
1929,2296,648,0,16,0,0,2,1,5,13,4,8,613,9,1,0,0,2,0,1,0,0,0,0,0,1,0,59,1235,14,7
1485,2352,1682,0,50,2,1,4,1,1,9,2,3,1498,28,4,0,0,1,1,0,0,0,1,0,0,1,0,27,1283,16,2
1414,1333,2740,2,39,0,0,6,0,1,12,3,5,1880,14,2,0,0,0,0,1,0,0,0,0,1,0,0,20,419,1,4
1336,2654,2579,2,96,1,1,6,0,1,11,2,5,487,32,2,0,0,0,1,0,1,0,0,0,1,0,0,77,3288,18,5
92,2854,1722,2,23,1,0,0,2,1,13,5,1,2122,1,3,0,0,0,0,0,1,0,0,0,0,0,1,24,1454,8,3
2597,1803,1048,2,4,0,1,0,0,8,15,4,2,1391,14,4,0,0,1,1,1,0,0,0,0,1,0,0,91,850,16,7
2605,524,1582,3,46,1,0,2,2,1,17,2,11,347,20,2,0,0,2,0,0,1,0,0,0,0,0,1,81,1211,2,4
604,960,134,3,72,0,1,3,0,8,9,4,6,1411,17,4,0,0,1,1,1,0,0,0,0,1,0,0,43,340,18,4
879,1309,2431,1,51,2,0,6,2,7,11,2,9,1740,23,4,0,0,0,0,0,0,0,1,0,0,0,1,57,1922,7,7
1676,84,146,1,40,2,1,6,2,3,11,2,5,2802,20,4,0,0,2,1,0,0,0,1,0,0,0,1,32,2626,13,7
1325,409,2513,0,39,0,1,2,1,7,12,2,1,3050,37,2,0,0,0,1,1,0,0,0,0,0,1,0,23,403,14,6
1205,1679,1535,1,4,2,0,1,0,6,13,4,1,462,43,2,0,0,2,0,0,0,0,1,0,1,0,0,90,1815,7,5
536,1777,202,1,13,0,0,1,2,8,16,4,9,2094,22,3,0,0,2,0,1,0,0,0,0,0,0,1,39,2044,9,2
523,8,663,2,56,2,0,5,2,2,16,4,10,3253,34,1,0,0,0,0,0,0,0,1,0,0,0,1,84,3021,13,2
2545,705,1165,3,32,1,1,3,1,2,12,5,4,1182,45,1,0,0,1,1,0,1,0,0,0,0,1,0,71,156,13,9
2273,2540,1387,1,44,2,0,0,2,1,16,3,11,823,23,1,0,0,2,0,0,0,0,1,0,0,0,1,69,1806,6,2
1645,2514,2748,2,55,0,0,2,1,10,14,2,9,2177,16,3,0,0,0,0,1,0,0,0,0,0,1,0,79,3459,17,7
1716,2950,509,2,31,1,0,2,0,10,15,6,8,2312,5,1,0,0,0,0,0,1,0,0,0,1,0,0,89,2550,17,9
1539,2728,1379,0,69,1,0,2,0,6,10,5,5,1282,49,1,0,0,2,0,0,1,0,0,0,1,0,0,73,1745,7,1
9,503,2096,2,1,1,1,5,0,4,9,6,5,509,34,4,0,0,1,1,0,1,0,0,0,1,0,0,27,1671,3,6
873,3020,2614,2,70,1,1,4,1,6,14,0,8,3430,22,4,0,0,0,1,0,1,0,0,0,0,1,0,28,2814,2,2
130,2195,1937,2,21,0,1,4,1,4,12,0,0,3024,31,2,0,0,1,1,1,0,0,0,0,0,1,0,99,2831,16,6
2310,609,3015,0,0,2,0,1,2,5,17,6,8,845,17,2,0,0,2,0,0,0,0,1,0,0,0,1,70,3262,7,1
1808,868,543,2,46,1,0,3,2,6,17,1,3,3220,26,1,0,0,2,0,0,1,0,0,0,0,0,1,32,741,12,1
1822,435,1576,2,86,0,0,3,0,2,16,5,0,1857,27,4,0,0,1,0,1,0,0,0,0,1,0,0,86,1112,6,1
2577,352,2082,3,9,0,1,5,1,3,11,0,3,977,46,4,0,0,1,1,1,0,0,0,0,0,1,0,85,627,15,10
700,988,2403,0,36,0,1,0,2,5,12,5,4,243,6,4,0,0,2,1,1,0,0,0,0,0,0,1,60,1563,9,9
742,2834,2408,0,15,0,1,3,1,7,12,3,3,138,25,1,0,0,0,1,1,0,0,0,0,0,1,0,87,353,1,2
61,1135,1669,0,29,0,0,1,1,6,13,1,9,516,25,3,0,0,1,0,1,0,0,0,0,0,1,0,53,2240,1,4
1433,2001,2121,0,93,0,0,6,0,1,17,5,7,2746,41,4,0,0,0,0,1,0,0,0,0,1,0,0,77,2155,15,6
1122,126,570,0,24,2,1,0,0,10,11,0,10,1465,9,3,0,0,0,1,0,0,0,1,0,1,0,0,55,1077,12,9
2516,812,2766,1,10,1,0,2,0,9,11,3,2,75,18,1,0,0,2,0,0,1,0,0,0,1,0,0,100,1120,14,9
1002,600,3054,0,77,1,1,3,1,1,12,4,5,2777,23,4,0,0,0,1,0,1,0,0,0,0,1,0,58,403,1,7
2197,2947,1188,2,73,0,1,4,2,8,13,5,9,2877,17,3,0,0,2,1,1,0,0,0,0,0,0,1,27,280,7,1
2088,3054,1932,3,21,0,1,6,2,6,13,4,3,2714,27,3,0,0,1,1,1,0,0,0,0,0,0,1,52,2726,17,6
1008,1424,32,0,19,2,1,0,0,10,14,3,9,1157,1,4,0,0,2,1,0,0,0,1,0,1,0,0,90,2593,15,3
1446,1575,167,1,34,1,0,2,1,8,15,4,7,903,47,4,0,0,2,0,0,1,0,0,0,0,1,0,41,979,5,1
2305,1877,2479,3,42,2,1,0,2,7,18,1,5,1320,2,2,0,0,2,1,0,0,0,1,0,0,0,1,76,1118,3,10
75,519,1563,0,79,1,0,0,2,8,18,0,5,3001,3,2,0,0,0,0,0,1,0,0,0,0,0,1,31,2195,18,7
2171,1549,380,3,74,1,0,4,0,3,14,6,6,718,20,4,0,0,2,0,0,1,0,0,0,1,0,0,21,2202,10,9
1598,2628,1676,1,2,1,0,4,2,4,13,1,11,2505,17,3,0,0,0,0,0,1,0,0,0,0,0,1,88,860,6,7
1396,586,552,2,25,2,1,5,0,1,9,2,11,2140,35,4,0,0,2,1,0,0,0,1,0,1,0,0,79,572,17,4
1026,2471,2634,0,81,0,1,5,1,5,18,6,4,1200,1,2,0,0,0,1,1,0,0,0,0,0,1,0,81,934,12,10
1872,1836,2776,3,48,2,1,5,2,3,12,6,3,2092,33,4,0,0,1,1,0,0,0,1,0,0,0,1,96,2227,11,7
1945,1534,1322,3,45,0,0,5,2,4,9,3,0,2272,31,4,0,0,1,0,1,0,0,0,0,0,0,1,44,1800,8,3
1188,1603,2244,2,33,0,1,5,2,8,17,1,11,2574,33,2,0,0,2,1,1,0,0,0,0,0,0,1,42,2588,12,10
651,860,354,0,60,1,1,0,2,3,16,1,3,2526,37,3,0,0,1,1,0,1,0,0,0,0,0,1,24,62,14,1
2199,2142,2005,2,72,1,1,0,2,9,13,0,5,296,19,4,0,0,2,1,0,1,0,0,0,0,0,1,33,127,13,8
728,2767,1258,3,57,2,1,5,0,8,16,6,2,1106,33,4,0,0,2,1,0,0,0,1,0,1,0,0,75,2257,10,1
329,1098,1535,2,66,2,1,1,0,4,17,6,3,658,27,1,0,0,2,1,0,0,0,1,0,1,0,0,80,3242,11,10
1913,2068,633,0,57,2,1,4,2,3,14,5,9,1022,48,4,0,0,1,1,0,0,0,1,0,0,0,1,69,1112,17,9
1251,1962,1854,2,85,0,0,0,1,10,15,3,8,2919,46,1,0,0,1,0,1,0,0,0,0,0,1,0,90,2437,14,4
1032,486,799,1,16,2,0,1,2,1,10,5,6,206,31,2,0,0,2,0,0,0,0,1,0,0,0,1,72,2144,20,8
468,2597,2102,3,87,1,0,4,1,2,13,2,6,228,25,3,0,0,1,0,0,1,0,0,0,0,1,0,20,2066,9,7
1191,1705,1613,1,48,1,1,6,0,5,16,5,6,3348,31,2,0,0,0,1,0,1,0,0,0,1,0,0,63,2678,13,6
2123,1581,478,2,29,2,1,5,0,5,12,3,0,752,2,3,0,0,2,1,0,0,0,1,0,1,0,0,37,3504,20,8
23,2340,307,3,86,1,1,5,1,1,13,3,10,3240,9,3,0,0,1,1,0,1,0,0,0,0,1,0,86,3360,6,6
1543,2338,1201,1,57,0,1,4,2,1,9,2,11,2693,40,4,0,0,1,1,1,0,0,0,0,0,0,1,49,932,8,9
1556,2727,1544,1,69,2,0,0,1,7,14,0,10,1139,23,2,0,0,2,0,0,0,0,1,0,0,1,0,21,510,13,6
1305,824,1808,2,48,2,0,4,0,1,14,5,1,2024,31,3,0,0,2,0,0,0,0,1,0,1,0,0,31,2332,5,5
2406,1061,832,2,39,0,1,4,2,9,15,0,2,510,20,3,0,0,0,1,1,0,0,0,0,0,0,1,44,2986,19,8
2010,1014,676,2,21,0,1,5,1,4,13,5,6,2695,27,3,0,0,0,1,1,0,0,0,0,0,1,0,93,3200,8,9
882,336,680,3,54,1,0,1,0,2,17,3,8,527,43,1,0,0,1,0,0,1,0,0,0,1,0,0,52,2010,7,6
1338,1192,1945,2,98,0,0,5,2,10,17,1,3,2286,26,2,0,0,2,0,1,0,0,0,0,0,0,1,20,1040,16,5
2569,1388,1179,2,7,1,0,0,1,1,17,5,11,1832,10,3,0,0,1,0,0,1,0,0,0,0,1,0,73,2010,18,3
1898,429,1889,0,33,1,1,4,2,8,13,2,11,2386,43,2,0,0,2,1,0,1,0,0,0,0,0,1,41,1604,6,10
2212,2889,1934,1,91,1,1,3,0,7,16,1,3,2879,50,2,0,0,0,1,0,1,0,0,0,1,0,0,88,646,16,7
446,2298,178,0,23,2,1,4,1,9,14,0,2,1934,3,4,0,0,0,1,0,0,0,1,0,0,1,0,26,3192,14,4
590,76,1532,2,21,0,1,5,0,7,11,3,4,136,42,1,0,0,0,1,1,0,0,0,0,1,0,0,79,198,5,9
890,37,2752,0,95,0,1,4,2,1,17,5,7,1934,22,1,0,0,1,1,1,0,0,0,0,0,0,1,62,169,7,3
881,2557,877,3,94,2,0,4,1,2,14,3,7,1302,14,3,0,0,2,0,0,0,0,1,0,0,1,0,43,1041,18,7
714,712,191,3,25,1,0,2,2,2,11,2,9,3572,15,3,0,0,1,0,0,1,0,0,0,0,0,1,25,3094,16,4
988,1600,1060,2,76,2,0,6,2,8,17,2,4,718,42,3,0,0,0,0,0,0,0,1,0,0,0,1,61,864,19,4
1391,2311,255,3,39,2,1,5,0,3,15,3,4,989,1,1,0,0,2,1,0,0,0,1,0,1,0,0,68,1616,17,1
420,774,1963,2,22,0,1,2,2,2,11,4,9,1322,25,2,0,0,1,1,1,0,0,0,0,0,0,1,34,3023,9,5
516,905,1356,3,1,0,1,1,2,5,13,2,2,946,13,4,0,0,1,1,1,0,0,0,0,0,0,1,34,1234,12,9
868,2013,1806,1,16,1,0,6,2,10,11,0,9,1500,28,1,0,0,2,0,0,1,0,0,0,0,0,1,79,718,4,3
761,245,2184,3,47,0,1,0,0,7,17,6,3,2207,48,3,0,0,2,1,1,0,0,0,0,1,0,0,68,3561,16,1
2450,2946,2760,3,61,2,0,3,1,3,17,1,7,2330,1,2,0,0,1,0,0,0,0,1,0,0,1,0,73,3076,9,3
1279,2239,367,2,38,2,1,2,0,10,11,6,8,3213,33,3,0,0,1,1,0,0,0,1,0,1,0,0,96,2483,12,2
1174,2258,238,1,1,2,1,1,2,9,12,6,1,1843,30,1,0,0,1,1,0,0,0,1,0,0,0,1,56,3454,17,1
229,921,294,2,74,1,1,5,1,5,15,1,10,2607,1,1,0,0,1,1,0,1,0,0,0,0,1,0,71,569,5,10
263,2840,2332,0,31,2,1,5,0,5,12,0,5,3444,18,4,0,0,2,1,0,0,0,1,0,1,0,0,81,2893,4,7
1502,679,3057,3,80,1,1,3,2,4,10,3,11,2417,40,3,0,0,0,1,0,1,0,0,0,0,0,1,66,3366,16,6
1328,1059,1545,1,16,0,0,1,2,8,14,3,9,2262,7,4,0,0,1,0,1,0,0,0,0,0,0,1,92,2053,8,8
1691,2292,2877,0,88,2,1,6,2,5,15,0,9,1031,12,4,0,0,1,1,0,0,0,1,0,0,0,1,60,2406,10,8
910,1864,2535,2,35,1,1,3,1,2,18,3,9,164,5,3,0,0,0,1,0,1,0,0,0,0,1,0,91,876,14,8
64,1955,1178,1,92,1,0,1,0,3,9,2,0,891,20,3,0,0,0,0,0,1,0,0,0,1,0,0,87,2822,3,3
765,580,906,2,66,2,0,6,2,1,11,1,4,1814,8,2,0,0,1,0,0,0,0,1,0,0,0,1,51,459,9,4
1573,1266,2397,0,9,1,0,5,0,5,10,2,1,259,15,2,0,0,0,0,0,1,0,0,0,1,0,0,67,2244,12,9
2265,2600,776,3,29,1,0,4,1,3,18,1,9,2678,41,2,0,0,2,0,0,1,0,0,0,0,1,0,34,1867,9,7
946,2587,2661,0,66,1,0,2,2,8,15,6,8,1663,47,1,0,0,1,0,0,1,0,0,0,0,0,1,58,765,4,4
1492,974,1155,3,74,2,0,3,2,1,13,0,2,894,3,1,0,0,1,0,0,0,0,1,0,0,0,1,44,2886,17,6
2399,2491,932,3,2,2,0,5,2,2,11,1,5,2504,18,2,0,0,2,0,0,0,0,1,0,0,0,1,61,1029,9,5
2350,1160,3050,2,59,0,1,6,1,7,14,3,11,3475,39,2,0,0,1,1,1,0,0,0,0,0,1,0,91,605,18,6
1474,2664,2715,1,25,1,1,3,2,9,17,2,7,1807,21,4,0,0,0,1,0,1,0,0,0,0,0,1,67,1906,9,7
56,1538,1703,1,90,2,1,0,2,6,14,0,4,2097,27,4,0,0,1,1,0,0,0,1,0,0,0,1,29,1959,6,10
792,1283,639,0,34,0,0,6,2,6,9,2,8,3083,23,4,0,0,2,0,1,0,0,0,0,0,0,1,83,2959,13,9
2251,387,728,2,30,2,1,1,1,3,15,0,8,215,25,1,0,0,1,1,0,0,0,1,0,0,1,0,67,3362,3,1
1590,1479,1260,3,16,1,0,3,0,6,10,1,6,2042,2,3,0,0,2,0,0,1,0,0,0,1,0,0,79,932,2,1
960,1908,2966,2,94,2,0,2,1,4,12,5,0,2910,3,3,0,0,0,0,0,0,0,1,0,0,1,0,55,1093,4,7
1554,1728,110,0,1,0,0,2,0,1,9,2,8,455,19,1,0,0,2,0,1,0,0,0,0,1,0,0,43,1222,16,10
741,899,1270,1,89,1,0,4,0,7,13,4,2,1236,3,2,0,0,0,0,0,1,0,0,0,1,0,0,71,3023,7,3
654,1386,2669,3,0,0,1,5,0,5,11,4,4,3578,34,2,0,0,0,1,1,0,0,0,0,1,0,0,96,3252,14,3
1570,2551,2487,1,40,0,0,3,0,2,9,6,10,2527,21,2,0,0,0,0,1,0,0,0,0,1,0,0,48,681,12,9
956,2277,1653,3,98,1,1,5,1,1,14,0,0,3332,6,2,0,0,2,1,0,1,0,0,0,0,1,0,82,1169,3,2
1653,936,1834,1,74,0,0,5,2,5,12,2,8,512,16,1,0,0,1,0,1,0,0,0,0,0,0,1,100,2385,8,8
299,2389,2377,1,2,2,0,4,2,9,13,2,8,3528,43,3,0,0,1,0,0,0,0,1,0,0,0,1,93,1778,3,2
1435,508,233,0,75,0,1,5,2,5,17,3,8,1080,34,2,0,0,1,1,1,0,0,0,0,0,0,1,80,2148,11,5
1356,2409,2581,3,15,1,1,4,1,8,13,2,1,2706,40,2,0,0,1,1,0,1,0,0,0,0,1,0,88,2749,18,2
219,911,117,3,83,2,1,3,1,1,13,2,10,584,32,2,0,0,1,1,0,0,0,1,0,0,1,0,97,1561,14,6
843,1978,2904,1,73,1,0,0,0,6,10,1,9,1049,41,2,0,0,1,0,0,1,0,0,0,1,0,0,83,3314,4,2
1355,1998,1112,1,81,0,0,2,2,3,13,0,5,650,40,2,0,0,1,0,1,0,0,0,0,0,0,1,23,1977,10,3
168,2046,1925,0,11,1,0,0,2,2,12,6,9,1282,28,2,0,0,0,0,0,1,0,0,0,0,0,1,81,2850,9,8
2088,2459,2648,3,9,0,1,1,1,3,11,3,11,785,22,1,0,0,2,1,1,0,0,0,0,0,1,0,41,543,3,7
1206,1939,709,2,53,1,1,1,0,9,13,2,7,2266,4,2,0,0,1,1,0,1,0,0,0,1,0,0,39,2660,7,10
1954,2070,2660,3,98,2,1,3,2,4,13,1,3,407,18,1,0,0,0,1,0,0,0,1,0,0,0,1,62,1675,11,2
744,595,2342,3,57,0,1,3,1,8,18,6,3,1467,50,4,0,0,2,1,1,0,0,0,0,0,1,0,93,3128,18,5
1673,2679,2059,1,76,0,0,3,1,2,13,4,3,3445,49,1,0,0,2,0,1,0,0,0,0,0,1,0,51,2355,20,10
556,1897,2515,0,77,1,0,1,2,10,13,5,0,1492,49,2,0,0,2,0,0,1,0,0,0,0,0,1,94,3468,12,1
2005,1237,1567,2,1,1,0,5,0,8,17,0,11,2582,50,3,0,0,1,0,0,1,0,0,0,1,0,0,55,97,18,5
1843,2255,2475,1,82,2,1,1,0,3,11,3,8,1154,48,2,0,0,1,1,0,0,0,1,0,1,0,0,61,546,5,6
790,537,2554,1,96,0,0,6,2,3,18,5,9,2241,9,4,0,0,2,0,1,0,0,0,0,0,0,1,99,958,2,1
562,575,362,2,15,0,0,5,0,5,18,2,6,1429,40,3,0,0,2,0,1,0,0,0,0,1,0,0,96,2658,6,4
2449,896,2195,0,97,2,0,5,0,5,11,6,5,508,42,2,0,0,0,0,0,0,0,1,0,1,0,0,43,2687,5,3
630,2097,1926,1,20,0,0,5,2,4,9,1,0,849,20,2,0,0,0,0,1,0,0,0,0,0,0,1,31,332,2,8
2477,651,1120,0,27,0,0,3,2,2,9,2,7,2200,3,2,0,0,2,0,1,0,0,0,0,0,0,1,20,3044,1,1
1743,2040,866,3,68,1,1,4,1,1,9,3,7,1316,12,2,0,0,1,1,0,1,0,0,0,0,1,0,59,2585,9,2
438,1417,1492,0,24,2,1,1,2,2,14,2,0,3202,13,2,0,0,1,1,0,0,0,1,0,0,0,1,76,576,15,9
2622,2112,2814,1,49,2,1,4,0,4,14,0,7,2843,33,4,0,0,2,1,0,0,0,1,0,1,0,0,95,2455,18,6
19,900,2819,3,1,2,0,3,0,5,10,6,9,744,6,4,0,0,2,0,0,0,0,1,0,1,0,0,49,3368,7,4
1034,2220,2498,3,94,1,1,6,1,10,12,2,0,2370,47,1,0,0,2,1,0,1,0,0,0,0,1,0,86,162,6,4
2324,1568,762,3,76,0,0,0,0,10,10,5,7,689,11,1,0,0,1,0,1,0,0,0,0,1,0,0,53,1738,4,4
1324,512,2502,0,49,0,0,2,1,10,14,1,4,404,8,2,0,0,2,0,1,0,0,0,0,0,1,0,35,1555,1,8
1558,690,2358,3,75,0,1,4,1,3,9,0,6,1374,42,2,0,0,1,1,1,0,0,0,0,0,1,0,50,415,3,10
1491,34,818,0,96,1,0,1,2,8,9,3,11,983,7,1,0,0,1,0,0,1,0,0,0,0,0,1,55,1859,7,3
800,717,1194,1,85,1,0,2,2,6,15,4,7,2358,35,3,0,0,1,0,0,1,0,0,0,0,0,1,96,3545,2,7
915,541,2865,1,32,2,1,5,1,1,14,6,8,482,18,3,0,0,1,1,0,0,0,1,0,0,1,0,27,1353,7,10
268,638,2263,0,17,1,1,1,1,9,15,6,11,476,19,2,0,0,1,1,0,1,0,0,0,0,1,0,67,1359,13,4
1088,2123,2993,3,60,2,0,5,0,10,10,5,11,2476,47,4,0,0,1,0,0,0,0,1,0,1,0,0,61,2992,2,6
1109,549,241,0,31,2,0,2,0,10,12,6,10,3420,19,4,0,0,1,0,0,0,0,1,0,1,0,0,72,1243,17,6
2339,2661,974,2,90,2,0,0,0,10,18,0,9,3538,8,3,0,0,0,0,0,0,0,1,0,1,0,0,54,3270,7,4
1421,124,2171,0,17,0,0,4,0,2,9,3,10,1651,31,3,0,0,1,0,1,0,0,0,0,1,0,0,52,2593,15,7
374,2233,1005,2,62,0,1,5,1,3,18,6,1,1995,30,4,0,0,1,1,1,0,0,0,0,0,1,0,76,3503,19,8
1942,1567,551,0,44,1,0,2,1,5,11,2,8,394,15,2,0,0,0,0,0,1,0,0,0,0,1,0,32,263,15,5
2598,2251,510,1,40,0,1,1,0,7,14,4,7,1075,37,3,0,0,1,1,1,0,0,0,0,1,0,0,36,598,13,4
638,2565,2199,2,99,1,0,6,1,2,12,2,6,3255,28,3,0,0,1,0,0,1,0,0,0,0,1,0,41,628,7,2
860,1774,17,3,93,1,0,5,1,9,15,4,6,500,40,2,0,0,0,0,0,1,0,0,0,0,1,0,100,2693,8,4
231,648,275,1,89,0,0,2,1,1,11,5,2,1409,42,1,0,0,2,0,1,0,0,0,0,0,1,0,23,1708,17,4
563,472,2023,2,72,1,0,2,1,8,12,4,6,102,25,2,0,0,2,0,0,1,0,0,0,0,1,0,20,1569,4,10
1520,2883,900,0,96,2,0,3,0,1,14,1,1,349,20,4,0,0,1,0,0,0,0,1,0,1,0,0,70,2286,15,9
2450,2318,2511,0,44,2,1,0,0,1,10,4,3,449,10,4,0,0,1,1,0,0,0,1,0,1,0,0,67,1309,19,1
1867,1476,2686,0,86,0,0,6,1,3,16,4,8,517,2,4,0,0,2,0,1,0,0,0,0,0,1,0,87,717,19,8
1140,2658,2256,2,22,2,1,1,2,1,17,5,9,3403,4,1,0,0,1,1,0,0,0,1,0,0,0,1,85,3299,3,7
1665,674,119,0,22,1,0,4,0,5,17,1,11,3072,40,3,0,0,2,0,0,1,0,0,0,1,0,0,84,2571,18,7
297,2017,1792,0,74,0,1,2,2,8,13,4,10,2258,26,1,0,0,1,1,1,0,0,0,0,0,0,1,56,344,19,3
1742,133,91,0,74,1,1,3,2,1,12,6,4,1742,27,4,0,0,2,1,0,1,0,0,0,0,0,1,83,1749,18,10
1948,667,2446,1,16,0,0,1,2,3,15,6,9,358,24,3,0,0,2,0,1,0,0,0,0,0,0,1,93,1582,14,2
782,465,1752,1,36,0,0,4,1,6,15,4,5,817,41,1,0,0,1,0,1,0,0,0,0,0,1,0,67,1167,15,6
2563,703,1276,1,57,1,1,1,2,1,10,4,1,2653,43,1,0,0,2,1,0,1,0,0,0,0,0,1,54,2923,18,3
981,1012,103,3,97,2,1,6,1,5,11,6,7,3174,18,4,0,0,2,1,0,0,0,1,0,0,1,0,92,483,9,6
1203,797,714,0,31,1,0,1,1,3,18,1,1,1737,13,3,0,0,1,0,0,1,0,0,0,0,1,0,93,805,17,4
807,1912,1434,1,5,0,0,5,1,4,18,3,10,1776,2,2,0,0,2,0,1,0,0,0,0,0,1,0,92,627,6,1
