timestamp,masked_user,source_ip,destination_ip,action,resource,protocol,access_result,location,device_type,login_attempt_count,anomaly_score,target,log_hour,day_of_week,month,time_diff_prev,user_activity_frequency,unique_actions,source_subnet,dest_subnet,resource_category,access_flag,protocol_HTTP,protocol_HTTPS,protocol_FTP,protocol_SSH,protocol_RDP,device_desktop,device_mobile,device_tablet,location_count,anomaly_bin,session_duration,event_count_session,session_complexity
2024-11-20 16:29:05,user_9009,172.16.208.21,172.16.101.5,access,/resource/80,HTTP,failure,Mumbai,mobile,5,0.0324,benign,16,Wednesday,11,1634,19,3,172.16,172.16,admin,0,1,0,0,0,0,0,1,0,32,low,2005,2,3
2024-03-09 11:07:34,user_2699,172.16.30.145,172.16.239.123,logout,/resource/68,SSH,failure,Mumbai,desktop,7,0.2835,benign,11,Saturday,3,2020,50,2,172.16,172.16,public,0,0,0,0,1,0,1,0,0,59,low,520,19,4
2024-11-08 14:49:27,user_1732,172.16.188.156,172.16.234.244,logout,/resource/25,HTTPS,success,Berlin,mobile,3,0.1143,benign,14,Friday,11,1268,33,2,172.16,172.16,private,1,0,1,0,0,0,0,1,0,56,low,1971,1,6
2024-05-28 13:46:13,user_4007,172.16.154.88,172.16.103.147,logout,/resource/48,HTTPS,failure,New York,tablet,9,0.2317,benign,13,Tuesday,5,951,38,3,172.16,172.16,admin,0,0,1,0,0,0,0,0,1,79,low,2377,12,8
2024-05-18 16:15:05,user_1760,172.16.50.10,172.16.38.217,upload,/resource/22,HTTPS,failure,Tokyo,desktop,2,0.2441,benign,16,Saturday,5,1485,22,1,172.16,172.16,public,0,0,1,0,0,0,1,0,0,69,low,2317,9,6
2024-11-02 09:27:27,user_1186,172.16.70.150,172.16.184.66,access,/resource/77,HTTP,success,New York,desktop,1,0.3041,benign,9,Saturday,11,3580,4,2,172.16,172.16,public,1,1,0,0,0,0,1,0,0,88,low,1135,16,5
2024-01-18 12:14:19,user_8728,172.16.110.106,172.16.217.141,login,/resource/21,SSH,failure,São Paulo,desktop,7,0.0708,benign,12,Thursday,1,3145,40,4,172.16,172.16,public,0,0,0,0,1,0,1,0,0,90,low,2582,16,4
2024-10-14 12:00:30,user_3328,172.16.12.179,172.16.170.234,login,/resource/82,HTTP,failure,New York,mobile,10,0.2874,benign,12,Monday,10,366,45,1,172.16,172.16,private,0,1,0,0,0,0,0,1,0,26,low,2035,17,3
2024-09-20 17:34:58,user_3792,172.16.194.3,172.16.12.116,upload,/resource/35,HTTPS,success,New York,tablet,8,0.4162,benign,17,Friday,9,2343,15,2,172.16,172.16,private,1,0,1,0,0,0,0,0,1,49,medium,1403,6,5
2024-04-20 15:05:25,user_5926,172.16.219.113,172.16.75.202,login,/resource/39,SSH,failure,São Paulo,tablet,1,0.0278,benign,15,Saturday,4,1881,6,2,172.16,172.16,public,0,0,0,0,1,0,0,0,1,28,low,2577,20,8
2024-12-09 17:56:37,user_1893,172.16.83.1,172.16.154.250,logout,/resource/14,SSH,failure,São Paulo,tablet,10,0.4475,benign,17,Monday,12,2688,1,2,172.16,172.16,admin,0,0,0,0,1,0,0,0,1,60,medium,379,6,4
2024-07-23 18:15:49,user_1805,172.16.125.73,172.16.162.222,upload,/resource/82,HTTP,success,São Paulo,mobile,8,0.203,benign,18,Tuesday,7,2566,28,4,172.16,172.16,private,1,1,0,0,0,0,0,1,0,82,low,1344,18,8
2024-03-28 10:59:47,user_2931,172.16.130.79,172.16.94.172,upload,/resource/40,HTTP,failure,São Paulo,tablet,10,0.1535,benign,10,Thursday,3,1084,5,4,172.16,172.16,public,0,1,0,0,0,0,0,0,1,83,low,2006,9,4
2024-08-18 15:50:13,user_2249,172.16.127.161,172.16.35.124,access,/resource/22,HTTP,success,São Paulo,mobile,8,0.3257,benign,15,Sunday,8,1481,50,2,172.16,172.16,public,1,1,0,0,0,0,0,1,0,78,low,1232,16,5
2024-04-11 14:48:21,user_4683,172.16.86.51,172.16.173.11,login,/resource/64,SSH,success,Mumbai,desktop,2,0.169,benign,14,Thursday,4,1930,28,3,172.16,172.16,admin,1,0,0,0,1,0,1,0,0,26,low,1423,18,8
2024-11-20 10:49:54,user_7295,172.16.62.121,172.16.175.101,access,/resource/92,HTTPS,failure,Tokyo,desktop,2,0.4173,benign,10,Wednesday,11,761,42,1,172.16,172.16,public,0,0,1,0,0,0,1,0,0,27,medium,597,19,3
2024-02-22 17:32:02,user_1390,172.16.185.109,172.16.243.174,access,/resource/64,SSH,failure,São Paulo,mobile,5,0.2078,benign,17,Thursday,2,101,49,4,172.16,172.16,admin,0,0,0,0,1,0,0,1,0,60,low,525,6,1
2024-12-14 13:04:36,user_8183,172.16.211.214,172.16.38.39,access,/resource/56,HTTP,failure,Mumbai,mobile,4,0.2539,benign,13,Saturday,12,1995,16,4,172.16,172.16,admin,0,1,0,0,0,0,0,1,0,71,low,1179,18,6
2024-10-12 18:11:51,user_1720,172.16.239.128,172.16.136.147,logout,/resource/93,HTTPS,failure,São Paulo,tablet,8,0.0387,benign,18,Saturday,10,2845,44,3,172.16,172.16,admin,0,0,1,0,0,0,0,0,1,33,low,2269,17,3
2024-08-09 17:26:36,user_7275,172.16.50.247,172.16.227.129,logout,/resource/88,HTTP,success,Sydney,tablet,6,0.1711,benign,17,Friday,8,3541,47,3,172.16,172.16,admin,1,1,0,0,0,0,0,0,1,55,low,989,6,1
2024-08-28 13:49:17,user_4135,172.16.155.183,172.16.144.248,upload,/resource/78,SSH,success,New York,desktop,10,0.1709,benign,13,Wednesday,8,1384,28,3,172.16,172.16,admin,1,0,0,0,1,0,1,0,0,99,low,1920,1,2
2024-09-04 12:33:21,user_7826,172.16.164.35,172.16.246.17,upload,/resource/67,HTTPS,failure,Tokyo,desktop,4,0.0404,benign,12,Wednesday,9,1843,39,1,172.16,172.16,public,0,0,1,0,0,0,1,0,0,88,low,2245,15,4
2024-10-02 09:40:14,user_2320,172.16.62.243,172.16.225.163,access,/resource/94,HTTPS,success,Tokyo,mobile,10,0.443,benign,9,Wednesday,10,738,6,3,172.16,172.16,admin,1,0,1,0,0,0,0,1,0,33,medium,1237,3,8
2024-10-02 14:48:17,user_6782,172.16.150.21,172.16.225.2,logout,/resource/43,HTTP,failure,Tokyo,tablet,9,0.3388,benign,14,Wednesday,10,496,38,1,172.16,172.16,admin,0,1,0,0,0,0,0,0,1,62,medium,2669,4,7
2024-08-11 17:17:29,user_3602,172.16.5.57,172.16.23.85,logout,/resource/40,SSH,failure,Berlin,tablet,8,0.1069,benign,17,Sunday,8,3057,8,4,172.16,172.16,private,0,0,0,0,1,0,0,0,1,51,low,104,5,8
2024-05-14 15:35:33,user_9252,172.16.35.77,172.16.230.234,login,/resource/100,SSH,success,New York,tablet,1,0.4067,benign,15,Tuesday,5,2418,30,4,172.16,172.16,private,1,0,0,0,1,0,0,0,1,47,medium,1364,1,2
2024-09-20 11:17:50,user_6010,172.16.254.86,172.16.217.94,login,/resource/60,HTTPS,success,Sydney,tablet,1,0.4675,benign,11,Friday,9,3386,11,3,172.16,172.16,admin,1,0,1,0,0,0,0,0,1,64,medium,842,8,4
2024-10-04 13:39:33,user_1333,172.16.143.12,172.16.69.55,logout,/resource/99,HTTP,failure,New York,mobile,2,0.4288,benign,13,Friday,10,379,11,3,172.16,172.16,public,0,1,0,0,0,0,0,1,0,45,medium,3003,1,2
2024-08-21 12:38:48,user_2831,172.16.129.228,172.16.38.57,login,/resource/70,SSH,failure,Sydney,desktop,4,0.4249,benign,12,Wednesday,8,1630,31,1,172.16,172.16,admin,0,0,0,0,1,0,1,0,0,24,medium,1443,20,3
2024-09-12 12:51:39,user_7431,172.16.78.164,172.16.196.162,login,/resource/2,HTTPS,failure,London,tablet,10,0.3656,benign,12,Thursday,9,2269,47,3,172.16,172.16,public,0,0,1,0,0,0,0,0,1,80,medium,3382,7,1
2024-07-10 14:28:14,user_6390,172.16.124.145,172.16.18.35,access,/resource/100,HTTPS,failure,New York,mobile,10,0.369,benign,14,Wednesday,7,3270,12,3,172.16,172.16,admin,0,0,1,0,0,0,0,1,0,66,medium,3466,16,9
2024-03-07 18:31:30,user_3191,172.16.122.116,172.16.29.194,upload,/resource/16,HTTP,failure,New York,mobile,8,0.1393,benign,18,Thursday,3,2816,21,4,172.16,172.16,admin,0,1,0,0,0,0,0,1,0,53,low,1342,2,6
2024-09-18 13:14:01,user_6582,172.16.251.38,172.16.145.250,login,/resource/66,HTTP,failure,New York,desktop,10,0.4821,benign,13,Wednesday,9,108,27,4,172.16,172.16,private,0,1,0,0,0,0,1,0,0,75,medium,1582,16,10
2024-02-05 15:29:03,user_3848,172.16.13.82,172.16.153.31,access,/resource/60,HTTPS,failure,New York,desktop,6,0.4122,benign,15,Monday,2,3211,12,2,172.16,172.16,admin,0,0,1,0,0,0,1,0,0,98,medium,3456,16,5
2024-08-22 13:47:02,user_3931,172.16.164.134,172.16.209.15,login,/resource/15,SSH,failure,Tokyo,desktop,2,0.1021,benign,13,Thursday,8,2494,44,2,172.16,172.16,admin,0,0,0,0,1,0,1,0,0,64,low,981,18,2
2024-10-26 16:19:12,user_1441,172.16.221.2,172.16.192.29,access,/resource/38,SSH,success,Mumbai,mobile,2,0.4067,benign,16,Saturday,10,2654,3,2,172.16,172.16,private,1,0,0,0,1,0,0,1,0,49,medium,778,6,4
2024-06-20 15:08:27,user_3493,172.16.211.104,172.16.108.61,upload,/resource/88,HTTP,success,London,desktop,3,0.1669,benign,15,Thursday,6,96,1,4,172.16,172.16,public,1,1,0,0,0,0,1,0,0,53,low,2222,10,7
2024-12-29 10:56:03,user_5029,172.16.197.222,172.16.198.31,login,/resource/15,SSH,success,Mumbai,mobile,4,0.3974,benign,10,Sunday,12,2588,35,2,172.16,172.16,public,1,0,0,0,1,0,0,1,0,37,medium,1206,1,4
2024-11-18 18:42:56,user_4659,172.16.117.185,172.16.250.85,login,/resource/76,SSH,failure,São Paulo,tablet,5,0.1963,benign,18,Monday,11,2852,11,3,172.16,172.16,admin,0,0,0,0,1,0,0,0,1,87,low,2281,7,3
2024-10-09 01:54:31,user_8366,203.0.113.72,203.0.113.96,access,/admin/secret,FTP,failure,Syria,desktop,37,0.9149,malicious,1,Wednesday,10,8,90,4,203.0,203.0,restricted,0,0,0,1,0,0,1,0,0,3,high,51,17,7
2024-11-26 13:25:57,user_4687,172.16.169.176,172.16.125.58,logout,/resource/55,HTTPS,success,Tokyo,mobile,1,0.4613,benign,13,Tuesday,11,2555,1,2,172.16,172.16,admin,1,0,1,0,0,0,0,1,0,88,medium,2517,18,3
2024-10-02 18:37:24,user_6816,172.16.176.120,172.16.71.18,access,/resource/30,HTTP,success,Mumbai,mobile,8,0.2465,benign,18,Wednesday,10,2958,13,2,172.16,172.16,private,1,1,0,0,0,0,0,1,0,29,low,629,11,7
2024-07-24 12:47:14,user_9750,172.16.0.8,172.16.252.140,access,/resource/25,SSH,failure,São Paulo,tablet,6,0.3338,benign,12,Wednesday,7,2457,28,4,172.16,172.16,admin,0,0,0,0,1,0,0,0,1,44,medium,1509,12,9
2024-08-09 15:52:49,user_7230,172.16.166.197,172.16.162.180,logout,/resource/36,SSH,failure,London,desktop,4,0.4941,benign,15,Friday,8,1101,14,2,172.16,172.16,private,0,0,0,0,1,0,1,0,0,27,medium,2350,20,6
2024-01-26 13:14:12,user_3157,172.16.155.145,172.16.47.15,upload,/resource/53,HTTPS,success,São Paulo,tablet,2,0.074,benign,13,Friday,1,3223,30,1,172.16,172.16,public,1,0,1,0,0,0,0,0,1,86,low,1589,4,10
2024-02-02 14:19:20,user_4798,172.16.218.190,172.16.21.48,upload,/resource/91,SSH,failure,Berlin,mobile,2,0.1824,benign,14,Friday,2,586,34,4,172.16,172.16,admin,0,0,0,0,1,0,0,1,0,58,low,3006,3,10
2024-05-28 12:11:41,user_8407,172.16.17.43,172.16.220.149,login,/resource/61,SSH,failure,Sydney,desktop,5,0.2925,benign,12,Tuesday,5,299,12,2,172.16,172.16,private,0,0,0,0,1,0,1,0,0,44,low,3277,15,3
2024-11-24 03:01:18,user_1573,203.0.113.175,203.0.113.22,download,/system/delete,FTP,failure,Unknown,desktop,39,0.9713,malicious,3,Sunday,11,1,59,4,203.0,203.0,restricted,0,0,0,1,0,0,1,0,0,7,high,25,15,10
2024-06-21 14:47:52,user_1365,172.16.141.221,172.16.240.169,upload,/resource/23,SSH,success,Sydney,mobile,4,0.4142,benign,14,Friday,6,2205,47,4,172.16,172.16,admin,1,0,0,0,1,0,0,1,0,77,medium,2771,7,1
2024-10-15 14:03:48,user_5250,172.16.87.85,172.16.84.238,logout,/resource/10,SSH,failure,São Paulo,desktop,8,0.331,benign,14,Tuesday,10,2500,3,2,172.16,172.16,private,0,0,0,0,1,0,1,0,0,54,medium,853,4,4
2024-04-14 12:23:09,user_3926,172.16.3.45,172.16.177.210,access,/resource/90,SSH,success,Mumbai,desktop,7,0.0593,benign,12,Sunday,4,1757,1,1,172.16,172.16,public,1,0,0,0,1,0,1,0,0,58,low,2223,1,4
2024-06-03 14:15:27,user_9209,172.16.39.94,172.16.111.128,upload,/resource/16,HTTP,failure,Berlin,mobile,10,0.1073,benign,14,Monday,6,3545,34,1,172.16,172.16,private,0,1,0,0,0,0,0,1,0,56,low,3289,14,3
2024-04-07 11:21:36,user_9391,172.16.155.22,172.16.197.91,upload,/resource/76,HTTPS,success,London,mobile,5,0.0741,benign,11,Sunday,4,1677,43,2,172.16,172.16,private,1,0,1,0,0,0,0,1,0,41,low,2943,10,2
2024-04-24 15:31:22,user_6862,172.16.14.27,172.16.82.212,access,/resource/49,HTTPS,failure,Sydney,desktop,1,0.2208,benign,15,Wednesday,4,2023,21,1,172.16,172.16,private,0,0,1,0,0,0,1,0,0,87,low,3235,13,1
2024-07-18 16:51:24,user_4637,172.16.45.214,172.16.18.141,access,/resource/52,SSH,failure,New York,mobile,1,0.1565,benign,16,Thursday,7,1289,41,3,172.16,172.16,private,0,0,0,0,1,0,0,1,0,81,low,3447,14,1
2024-07-01 09:28:27,user_5821,172.16.18.23,172.16.162.130,access,/resource/61,HTTPS,failure,São Paulo,desktop,7,0.2861,benign,9,Monday,7,1412,37,1,172.16,172.16,admin,0,0,1,0,0,0,1,0,0,30,low,3141,18,6
2024-12-12 18:19:30,user_1490,172.16.163.220,172.16.129.141,login,/resource/62,HTTP,failure,Tokyo,mobile,9,0.2195,benign,18,Thursday,12,793,47,4,172.16,172.16,admin,0,1,0,0,0,0,0,1,0,98,low,549,19,4
2024-03-11 12:06:28,user_9958,172.16.208.214,172.16.114.217,logout,/resource/48,SSH,failure,Tokyo,tablet,10,0.1979,benign,12,Monday,3,1293,3,2,172.16,172.16,private,0,0,0,0,1,0,0,0,1,62,low,2883,4,10
2024-02-19 16:54:28,user_3649,172.16.186.250,172.16.24.248,access,/resource/48,HTTP,failure,São Paulo,desktop,10,0.4772,benign,16,Monday,2,2776,18,1,172.16,172.16,public,0,1,0,0,0,0,1,0,0,23,medium,3102,4,6
2024-04-18 11:12:55,user_2159,172.16.7.62,172.16.187.169,logout,/resource/45,SSH,success,Tokyo,tablet,4,0.2599,benign,11,Thursday,4,1189,10,4,172.16,172.16,private,1,0,0,0,1,0,0,0,1,25,low,677,11,5
2024-06-27 15:29:01,user_2689,172.16.150.5,172.16.16.174,login,/resource/99,HTTP,success,Mumbai,mobile,5,0.3705,benign,15,Thursday,6,3538,5,1,172.16,172.16,private,1,1,0,0,0,0,0,1,0,100,medium,1167,14,3
2024-05-23 16:35:12,user_7501,172.16.83.131,172.16.28.196,login,/resource/24,SSH,failure,São Paulo,mobile,5,0.4327,benign,16,Thursday,5,1519,25,4,172.16,172.16,public,0,0,0,0,1,0,0,1,0,57,medium,2700,9,5
2024-11-02 15:54:30,user_7316,172.16.194.60,172.16.217.196,login,/resource/4,HTTP,failure,London,mobile,3,0.1523,benign,15,Saturday,11,1504,22,2,172.16,172.16,private,0,1,0,0,0,0,0,1,0,75,low,699,14,7
2024-05-15 10:01:24,user_3070,172.16.211.77,172.16.207.220,access,/resource/38,SSH,success,Berlin,desktop,10,0.415,benign,10,Wednesday,5,664,27,1,172.16,172.16,admin,1,0,0,0,1,0,1,0,0,69,medium,1868,15,5
2024-09-30 13:18:10,user_4505,172.16.49.191,172.16.33.16,access,/resource/44,HTTPS,success,New York,mobile,5,0.4977,benign,13,Monday,9,142,36,4,172.16,172.16,public,1,0,1,0,0,0,0,1,0,63,medium,757,17,3
2024-03-27 17:54:13,user_1283,172.16.165.107,172.16.143.177,login,/resource/2,HTTPS,success,Tokyo,mobile,7,0.2738,benign,17,Wednesday,3,1580,9,3,172.16,172.16,public,1,0,1,0,0,0,0,1,0,39,low,3021,9,7
2024-10-15 11:10:44,user_8264,172.16.141.175,172.16.208.224,access,/resource/29,HTTP,success,Mumbai,mobile,8,0.0641,benign,11,Tuesday,10,3035,49,2,172.16,172.16,admin,1,1,0,0,0,0,0,1,0,54,low,2542,13,8
2024-04-10 15:20:18,user_3055,172.16.115.36,172.16.218.142,upload,/resource/35,HTTPS,success,Sydney,desktop,2,0.2575,benign,15,Wednesday,4,1442,12,4,172.16,172.16,admin,1,0,1,0,0,0,1,0,0,39,low,2038,9,9
2024-02-13 16:18:26,user_4720,172.16.0.38,172.16.155.1,access,/resource/76,HTTP,success,Sydney,tablet,9,0.0342,benign,16,Tuesday,2,1125,17,1,172.16,172.16,public,1,1,0,0,0,0,0,0,1,29,low,1422,18,6
2024-03-25 09:19:19,user_3940,172.16.67.225,172.16.214.70,upload,/resource/60,HTTP,failure,Sydney,mobile,10,0.3764,benign,9,Monday,3,2697,12,2,172.16,172.16,public,0,1,0,0,0,0,0,1,0,39,medium,524,4,3
2024-01-14 09:36:33,user_2746,172.16.73.31,172.16.65.159,upload,/resource/49,HTTP,success,São Paulo,tablet,4,0.057,benign,9,Sunday,1,2066,2,4,172.16,172.16,public,1,1,0,0,0,0,0,0,1,56,low,2551,7,9
2024-12-24 12:34:36,user_2054,172.16.8.55,172.16.108.120,access,/resource/90,SSH,success,London,mobile,2,0.0373,benign,12,Tuesday,12,2453,9,4,172.16,172.16,admin,1,0,0,0,1,0,0,1,0,50,low,1099,10,2
2024-01-29 04:46:48,user_6932,203.0.113.208,203.0.113.123,delete,/admin/config,FTP,failure,Syria,desktop,26,0.9382,malicious,4,Monday,1,10,41,4,203.0,203.0,restricted,0,0,0,1,0,0,1,0,0,9,high,18,15,10
2024-07-19 17:44:18,user_7170,172.16.231.52,172.16.4.244,login,/resource/23,HTTP,failure,Mumbai,desktop,4,0.2524,benign,17,Friday,7,2545,40,3,172.16,172.16,admin,0,1,0,0,0,0,1,0,0,73,low,449,4,1
2024-07-29 02:34:28,user_4910,203.0.113.66,203.0.113.100,delete,/config/modify,FTP,failure,Syria,desktop,36,0.9863,malicious,2,Monday,7,6,95,4,203.0,203.0,restricted,0,0,0,1,0,0,1,0,0,6,high,19,13,6
2024-02-14 02:41:31,user_7485,203.0.113.224,203.0.113.148,delete,/system/delete,FTP,failure,North Korea,desktop,43,0.9212,malicious,2,Wednesday,2,8,83,4,203.0,203.0,restricted,0,0,0,1,0,0,1,0,0,5,high,32,27,10
2024-07-25 16:57:18,user_9654,172.16.182.234,172.16.97.76,access,/resource/38,SSH,failure,New York,desktop,10,0.0999,benign,16,Thursday,7,1181,32,4,172.16,172.16,admin,0,0,0,0,1,0,1,0,0,96,low,2855,11,10
2024-01-26 03:23:00,user_6716,203.0.113.133,203.0.113.155,download,/config/modify,FTP,failure,North Korea,desktop,31,0.9835,malicious,3,Friday,1,3,64,4,203.0,203.0,restricted,0,0,0,1,0,0,1,0,0,6,high,31,16,7
2024-05-30 14:21:57,user_5578,172.16.21.227,172.16.85.167,upload,/resource/33,HTTPS,success,Sydney,tablet,6,0.3176,benign,14,Thursday,5,189,33,3,172.16,172.16,admin,1,0,1,0,0,0,0,0,1,87,low,2313,17,10
2024-05-24 09:41:35,user_3586,172.16.82.113,172.16.46.198,upload,/resource/22,HTTPS,success,Mumbai,tablet,4,0.157,benign,9,Friday,5,1286,12,4,172.16,172.16,admin,1,0,1,0,0,0,0,0,1,32,low,2834,15,7
2024-06-07 17:40:43,user_1579,172.16.84.244,172.16.99.54,upload,/resource/39,HTTPS,failure,Mumbai,tablet,9,0.3871,benign,17,Friday,6,1132,8,2,172.16,172.16,admin,0,0,1,0,0,0,0,0,1,91,medium,2818,6,2
2024-09-24 15:01:53,user_8384,172.16.1.148,172.16.241.93,upload,/resource/33,HTTPS,success,Sydney,mobile,2,0.1678,benign,15,Tuesday,9,2790,21,1,172.16,172.16,admin,1,0,1,0,0,0,0,1,0,90,low,1007,9,7
2024-02-16 16:19:42,user_3529,172.16.107.88,172.16.118.138,logout,/resource/34,HTTPS,failure,London,desktop,9,0.0394,benign,16,Friday,2,3148,49,1,172.16,172.16,private,0,0,1,0,0,0,1,0,0,85,low,3281,7,5
2024-07-26 09:27:05,user_8523,172.16.248.123,172.16.121.42,upload,/resource/3,HTTP,success,Mumbai,mobile,8,0.1486,benign,9,Friday,7,2893,4,4,172.16,172.16,admin,1,1,0,0,0,0,0,1,0,93,low,3473,19,3
2024-12-12 11:09:31,user_6504,172.16.231.219,172.16.128.254,access,/resource/65,HTTP,success,Mumbai,mobile,3,0.0784,benign,11,Thursday,12,2877,25,4,172.16,172.16,private,1,1,0,0,0,0,0,1,0,83,low,2452,16,5
2024-12-28 18:01:24,user_5210,172.16.230.142,172.16.254.73,login,/resource/4,HTTP,failure,Tokyo,desktop,7,0.0398,benign,18,Saturday,12,3443,4,3,172.16,172.16,admin,0,1,0,0,0,0,1,0,0,61,low,3366,16,3
2024-03-02 17:49:03,user_4243,172.16.215.74,172.16.111.92,logout,/resource/50,HTTP,success,New York,desktop,4,0.3871,benign,17,Saturday,3,75,44,2,172.16,172.16,private,1,1,0,0,0,0,1,0,0,61,medium,1523,8,7
2024-01-29 13:48:18,user_7762,172.16.166.43,172.16.46.148,upload,/resource/35,HTTP,success,Tokyo,tablet,2,0.4421,benign,13,Monday,1,2970,3,1,172.16,172.16,private,1,1,0,0,0,0,0,0,1,45,medium,2185,2,3
2024-02-28 14:17:27,user_2869,172.16.151.252,172.16.100.48,access,/resource/9,SSH,failure,Berlin,mobile,1,0.355,benign,14,Wednesday,2,1641,21,2,172.16,172.16,private,0,0,0,0,1,0,0,1,0,72,medium,3574,6,3
2024-07-23 09:27:50,user_4081,172.16.15.169,172.16.178.125,login,/resource/83,HTTP,failure,Sydney,mobile,1,0.2489,benign,9,Tuesday,7,2265,18,1,172.16,172.16,public,0,1,0,0,0,0,0,1,0,43,low,2194,8,10
2024-08-31 16:47:35,user_7595,172.16.128.73,172.16.36.188,login,/resource/41,SSH,failure,New York,tablet,9,0.198,benign,16,Saturday,8,419,35,3,172.16,172.16,private,0,0,0,0,1,0,0,0,1,22,low,2190,1,4
2024-10-04 12:06:57,user_5922,172.16.231.184,172.16.43.23,upload,/resource/72,SSH,success,Sydney,desktop,8,0.0175,benign,12,Friday,10,1728,27,2,172.16,172.16,public,1,0,0,0,1,0,1,0,0,87,low,2775,9,5
2024-08-22 17:56:42,user_4752,172.16.205.132,172.16.208.92,upload,/resource/10,HTTP,success,Tokyo,mobile,3,0.4777,benign,17,Thursday,8,1762,42,2,172.16,172.16,public,1,1,0,0,0,0,0,1,0,43,medium,1191,6,9
2024-06-26 09:28:38,user_6495,172.16.78.66,172.16.67.120,login,/resource/78,SSH,failure,Berlin,mobile,1,0.0387,benign,9,Wednesday,6,591,42,3,172.16,172.16,private,0,0,0,0,1,0,0,1,0,24,low,550,9,9
2024-11-10 03:09:38,user_6147,203.0.113.55,203.0.113.202,access,/system/delete,FTP,failure,Syria,desktop,24,0.9977,malicious,3,Sunday,11,2,74,3,203.0,203.0,restricted,0,0,0,1,0,0,1,0,0,8,high,17,24,9
2024-08-26 14:51:22,user_4062,172.16.254.220,172.16.230.229,login,/resource/26,HTTPS,success,São Paulo,tablet,9,0.4396,benign,14,Monday,8,1371,17,1,172.16,172.16,admin,1,0,1,0,0,0,0,0,1,86,medium,1612,16,8
2024-12-13 18:37:28,user_4954,172.16.208.30,172.16.203.174,upload,/resource/25,SSH,success,São Paulo,mobile,7,0.0512,benign,18,Friday,12,3320,18,3,172.16,172.16,admin,1,0,0,0,1,0,0,1,0,89,low,3060,5,3
2024-03-11 14:46:40,user_7674,172.16.159.110,172.16.12.212,upload,/resource/16,HTTPS,failure,New York,mobile,1,0.4606,benign,14,Monday,3,2507,45,2,172.16,172.16,public,0,0,1,0,0,0,0,1,0,20,medium,216,15,5
2024-04-05 15:50:35,user_8190,172.16.151.129,172.16.72.103,upload,/resource/15,HTTPS,success,Berlin,mobile,1,0.1811,benign,15,Friday,4,1219,15,4,172.16,172.16,admin,1,0,1,0,0,0,0,1,0,41,low,1548,9,9
2024-10-14 09:16:42,user_2321,172.16.159.135,172.16.114.136,upload,/resource/48,HTTP,failure,Sydney,mobile,3,0.0615,benign,9,Monday,10,2765,29,2,172.16,172.16,public,0,1,0,0,0,0,0,1,0,65,low,2085,7,2
2024-08-23 10:46:07,user_1241,172.16.87.244,172.16.61.104,upload,/resource/97,SSH,success,Tokyo,desktop,7,0.4018,benign,10,Friday,8,809,23,2,172.16,172.16,admin,1,0,0,0,1,0,1,0,0,97,medium,3592,5,6
2024-11-10 16:49:52,user_8279,172.16.107.103,172.16.233.215,logout,/resource/53,HTTP,failure,Tokyo,mobile,4,0.2192,benign,16,Sunday,11,3594,25,2,172.16,172.16,private,0,1,0,0,0,0,0,1,0,88,low,3183,10,9
2024-11-08 12:54:37,user_3025,172.16.84.81,172.16.191.143,logout,/resource/70,HTTP,failure,Berlin,tablet,3,0.0528,benign,12,Friday,11,3458,33,1,172.16,172.16,private,0,1,0,0,0,0,0,0,1,24,low,2917,10,2
2024-11-22 13:30:02,user_2070,172.16.100.100,172.16.4.107,logout,/resource/2,HTTP,success,London,desktop,7,0.2149,benign,13,Friday,11,2500,16,3,172.16,172.16,admin,1,1,0,0,0,0,1,0,0,39,low,3568,12,5
2024-11-06 09:11:25,user_6173,172.16.24.37,172.16.186.134,logout,/resource/69,HTTP,failure,Mumbai,desktop,2,0.2266,benign,9,Wednesday,11,2018,7,4,172.16,172.16,admin,0,1,0,0,0,0,1,0,0,23,low,607,15,2
2024-05-17 18:24:26,user_4875,172.16.56.119,172.16.146.89,upload,/resource/40,HTTPS,success,São Paulo,mobile,10,0.4446,benign,18,Friday,5,850,43,1,172.16,172.16,admin,1,0,1,0,0,0,0,1,0,40,medium,431,13,9
2024-07-12 18:45:13,user_9007,172.16.69.198,172.16.170.133,logout,/resource/90,SSH,failure,Berlin,desktop,10,0.2681,benign,18,Friday,7,3538,8,3,172.16,172.16,admin,0,0,0,0,1,0,1,0,0,54,low,3270,7,4
2024-05-07 13:43:30,user_9679,172.16.67.34,172.16.102.51,upload,/resource/31,SSH,success,Sydney,desktop,7,0.4015,benign,13,Tuesday,5,2826,29,1,172.16,172.16,private,1,0,0,0,1,0,1,0,0,97,medium,2927,11,9
2024-02-29 13:16:04,user_7725,172.16.134.50,172.16.40.132,access,/resource/76,SSH,success,Berlin,mobile,1,0.1958,benign,13,Thursday,2,1962,2,4,172.16,172.16,private,1,0,0,0,1,0,0,1,0,73,low,1302,15,6
2024-09-06 10:11:56,user_7313,172.16.64.238,172.16.5.88,upload,/resource/76,HTTPS,failure,Berlin,desktop,2,0.468,benign,10,Friday,9,3149,43,1,172.16,172.16,admin,0,0,1,0,0,0,1,0,0,98,medium,3452,20,4
2024-09-18 02:31:49,user_4834,203.0.113.137,203.0.113.38,access,/admin/secret,FTP,failure,Unknown,desktop,40,0.9957,malicious,2,Wednesday,9,10,82,4,203.0,203.0,restricted,0,0,0,1,0,0,1,0,0,10,high,25,22,9
